"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 1 Immediate Growback.nlogo"
"Growth Change"
"02/21/2021 00:21:12:569 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","[step]","growth"
"26","350","95","-0.42634315424610053"
"27","360","89","-0.4742268041237113"
"30","390","56","-0.4261275272161742"
"29","380","69","-0.459546925566343"
"31","400","46","-0.3988005997001499"
"28","370","88","-0.44224422442244227"
"33","420","3","-0.038834951456310676"
"27","360","90","-0.4742268041237113"
"26","350","96","-0.42634315424610053"
"29","380","70","-0.459546925566343"
"30","390","57","-0.4261275272161742"
"31","400","47","-0.3988005997001499"
"28","370","89","-0.44224422442244227"
"26","350","97","-0.42634315424610053"
"27","360","91","-0.4742268041237113"
"29","380","71","-0.459546925566343"
"30","390","58","-0.4261275272161742"
"33","420","4","-0.04878048780487805"
"31","400","48","-0.3988005997001499"
"28","370","90","-0.44224422442244227"
"26","350","98","-0.42634315424610053"
"27","360","92","-0.4742268041237113"
"30","390","59","-0.4261275272161742"
"29","380","72","-0.459546925566343"
"28","370","91","-0.44224422442244227"
"27","360","93","-0.4742268041237113"
"26","350","99","-0.42634315424610053"
"30","390","60","-0.4261275272161742"
"29","380","73","-0.459546925566343"
"31","400","49","-0.3988005997001499"
"33","420","5","-0.08436724565756824"
"28","370","92","-0.44224422442244227"
"27","360","94","-0.4742268041237113"
"26","350","100","-0.42634315424610053"
"30","390","61","-0.4261275272161742"
"29","380","74","-0.459546925566343"
"28","370","93","-0.44224422442244227"
"31","400","50","-0.3988005997001499"
"27","360","95","-0.4742268041237113"
"33","420","6","-0.11055276381909548"
"30","390","62","-0.4261275272161742"
"27","360","96","-0.4742268041237113"
"29","380","75","-0.459546925566343"
"28","370","94","-0.44224422442244227"
"31","400","51","-0.3988005997001499"
"32","410","26","-0.43684992570579495"
"33","420","7","-0.13740458015267176"
"28","370","95","-0.44224422442244227"
"29","380","76","-0.459546925566343"
"30","390","63","-0.4261275272161742"
"27","360","97","-0.4742268041237113"
"31","400","52","-0.3988005997001499"
"28","370","96","-0.44224422442244227"
"29","380","77","-0.459546925566343"
"32","410","27","-0.43684992570579495"
"33","420","8","-0.17616580310880828"
"30","390","64","-0.4261275272161742"
"27","360","98","-0.4742268041237113"
"31","400","53","-0.3988005997001499"
"28","370","97","-0.44224422442244227"
"29","380","78","-0.459546925566343"
"32","410","28","-0.43684992570579495"
"27","360","99","-0.4742268041237113"
"28","370","98","-0.44224422442244227"
"30","390","65","-0.4261275272161742"
"31","400","54","-0.3988005997001499"
"33","420","9","-0.2018348623853211"
"29","380","79","-0.459546925566343"
"28","370","99","-0.44224422442244227"
"27","360","100","-0.4742268041237113"
"30","390","66","-0.4261275272161742"
"32","410","29","-0.43684992570579495"
"31","400","55","-0.3988005997001499"
"34","430","0","0"
"33","420","10","-0.2251655629139073"
"28","370","100","-0.44224422442244227"
"29","380","80","-0.459546925566343"
"30","390","67","-0.4261275272161742"
"31","400","56","-0.3988005997001499"
"32","410","30","-0.43684992570579495"
"33","420","11","-0.24899598393574296"
"29","380","81","-0.459546925566343"
"30","390","68","-0.4261275272161742"
"34","430","1","0"
"31","400","57","-0.3988005997001499"
"32","410","31","-0.43684992570579495"
"29","380","82","-0.459546925566343"
"33","420","12","-0.2764227642276423"
"30","390","69","-0.4261275272161742"
"31","400","58","-0.3988005997001499"
"32","410","32","-0.43684992570579495"
"29","380","83","-0.459546925566343"
"34","430","2","-0.007001166861143524"
"30","390","70","-0.4261275272161742"
"33","420","13","-0.3108665749656121"
"31","400","59","-0.3988005997001499"
"29","380","84","-0.459546925566343"
"32","410","33","-0.43684992570579495"
"30","390","71","-0.4261275272161742"
"33","420","14","-0.3140495867768595"
"31","400","60","-0.3988005997001499"
"34","430","3","-0.030696576151121605"
"29","380","85","-0.459546925566343"
"30","390","72","-0.4261275272161742"
"32","410","34","-0.43684992570579495"
"33","420","15","-0.32044198895027626"
"31","400","61","-0.3988005997001499"
"35","440","0","0"
"29","380","86","-0.459546925566343"
"30","390","73","-0.4261275272161742"
"34","430","4","-0.0673076923076923"
"32","410","35","-0.43684992570579495"
"31","400","62","-0.3988005997001499"
"33","420","16","-0.33657858136300417"
"29","380","87","-0.459546925566343"
"30","390","74","-0.4261275272161742"
"35","440","1","0"
"32","410","36","-0.43684992570579495"
"31","400","63","-0.3988005997001499"
"29","380","88","-0.459546925566343"
"34","430","5","-0.10526315789473684"
"33","420","17","-0.34309623430962344"
"30","390","75","-0.4261275272161742"
"31","400","64","-0.3988005997001499"
"29","380","89","-0.459546925566343"
"32","410","37","-0.43684992570579495"
"35","440","2","-0.0068415051311288486"
"33","420","18","-0.35294117647058826"
"29","380","90","-0.459546925566343"
"31","400","65","-0.3988005997001499"
"34","430","6","-0.13399503722084366"
"30","390","76","-0.4261275272161742"
"31","400","66","-0.3988005997001499"
"32","410","38","-0.43684992570579495"
"36","450","0","0"
"31","400","67","-0.3988005997001499"
"35","440","3","-0.029988465974625143"
"34","430","7","-0.15538847117794485"
"29","380","91","-0.459546925566343"
"30","390","77","-0.4261275272161742"
"33","420","19","-0.3595505617977528"
"31","400","68","-0.3988005997001499"
"30","390","78","-0.4261275272161742"
"34","430","8","-0.17721518987341772"
"33","420","20","-0.36619718309859156"
"32","410","39","-0.43684992570579495"
"35","440","4","-0.056074766355140186"
"29","380","92","-0.459546925566343"
"31","400","69","-0.3988005997001499"
"36","450","1","0"
"30","390","79","-0.4261275272161742"
"33","420","21","-0.37960339943342775"
"34","430","9","-0.20512820512820512"
"32","410","40","-0.43684992570579495"
"35","440","5","-0.09274673008323424"
"29","380","93","-0.459546925566343"
"31","400","70","-0.3988005997001499"
"30","390","80","-0.4261275272161742"
"33","420","22","-0.4"
"36","450","2","-0.002224694104560623"
"32","410","41","-0.43684992570579495"
"29","380","94","-0.459546925566343"
"34","430","10","-0.23376623376623376"
"31","400","71","-0.3988005997001499"
"35","440","6","-0.12048192771084337"
"30","390","81","-0.4261275272161742"
"33","420","23","-0.4068767908309456"
"29","380","95","-0.459546925566343"
"31","400","72","-0.3988005997001499"
"36","450","3","-0.02247191011235955"
"32","410","42","-0.43684992570579495"
"34","430","11","-0.2751322751322751"
"30","390","82","-0.4261275272161742"
"35","440","7","-0.16748768472906403"
"33","420","24","-0.4172661870503597"
"29","380","96","-0.459546925566343"
"31","400","73","-0.3988005997001499"
"32","410","43","-0.43684992570579495"
"34","430","12","-0.3118279569892473"
"30","390","83","-0.4261275272161742"
"33","420","25","-0.43478260869565216"
"36","450","4","-0.045454545454545456"
"29","380","97","-0.459546925566343"
"35","440","8","-0.1972534332084894"
"31","400","74","-0.3988005997001499"
"32","410","44","-0.43684992570579495"
"34","430","13","-0.32432432432432434"
"33","420","26","-0.43478260869565216"
"30","390","84","-0.4261275272161742"
"29","380","98","-0.459546925566343"
"31","400","75","-0.3988005997001499"
"35","440","9","-0.22784810126582278"
"36","450","5","-0.07852193995381063"
"32","410","45","-0.43684992570579495"
"34","430","14","-0.33062330623306235"
"33","420","27","-0.43478260869565216"
"30","390","85","-0.4261275272161742"
"29","380","99","-0.459546925566343"
"31","400","76","-0.3988005997001499"
"35","440","10","-0.24776500638569604"
"32","410","46","-0.43684992570579495"
"35","440","11","-0.2709677419354839"
"36","450","6","-0.10772833723653395"
"29","380","100","-0.459546925566343"
"33","420","28","-0.43478260869565216"
"34","430","15","-0.35294117647058826"
"30","390","86","-0.4261275272161742"
"31","400","77","-0.3988005997001499"
"30","390","87","-0.4261275272161742"
"31","400","78","-0.3988005997001499"
"34","430","16","-0.35939643347050754"
"32","410","47","-0.43684992570579495"
"35","440","12","-0.3036649214659686"
"36","450","7","-0.1377672209026128"
"33","420","29","-0.43478260869565216"
"30","390","88","-0.4261275272161742"
"31","400","79","-0.3988005997001499"
"34","430","17","-0.3658872077028886"
"32","410","48","-0.43684992570579495"
"35","440","13","-0.3249669749009247"
"33","420","30","-0.43478260869565216"
"30","390","89","-0.4261275272161742"
"36","450","8","-0.1686746987951807"
"31","400","80","-0.3988005997001499"
"34","430","18","-0.38227146814404434"
"32","410","49","-0.43684992570579495"
"33","420","31","-0.43478260869565216"
"35","440","14","-0.33421750663129973"
"30","390","90","-0.4261275272161742"
"31","400","81","-0.3988005997001499"
"34","430","19","-0.39221140472878996"
"36","450","9","-0.1897810218978102"
"32","410","50","-0.43684992570579495"
"33","420","32","-0.43478260869565216"
"35","440","15","-0.33731739707835323"
"30","390","91","-0.4261275272161742"
"31","400","82","-0.3988005997001499"
"34","430","20","-0.40896358543417366"
"32","410","51","-0.43684992570579495"
"33","420","33","-0.43478260869565216"
"36","450","10","-0.2113022113022113"
"35","440","16","-0.34354194407456723"
"30","390","92","-0.4261275272161742"
"31","400","83","-0.3988005997001499"
"32","410","52","-0.43684992570579495"
"34","430","21","-0.4157303370786517"
"33","420","34","-0.43478260869565216"
"35","440","17","-0.3624161073825503"
"36","450","11","-0.23880597014925373"
"30","390","93","-0.4261275272161742"
"32","410","53","-0.43684992570579495"
"31","400","84","-0.3988005997001499"
"34","430","22","-0.4328147100424328"
"33","420","35","-0.43478260869565216"
"35","440","18","-0.36877523553162855"
"30","390","94","-0.4261275272161742"
"36","450","12","-0.2528160200250313"
"32","410","54","-0.43684992570579495"
"31","400","85","-0.3988005997001499"
"34","430","23","-0.4397163120567376"
"33","420","36","-0.43478260869565216"
"30","390","95","-0.4261275272161742"
"35","440","19","-0.38482384823848237"
"31","400","86","-0.3988005997001499"
"32","410","55","-0.43684992570579495"
"34","430","24","-0.46418338108882523"
"36","450","13","-0.26700251889168763"
"33","420","37","-0.43478260869565216"
"30","390","96","-0.4261275272161742"
"35","440","20","-0.3945578231292517"
"31","400","87","-0.3988005997001499"
"32","410","56","-0.43684992570579495"
"34","430","25","-0.46771879483500717"
"36","450","14","-0.2900763358778626"
"33","420","38","-0.43478260869565216"
"30","390","97","-0.4261275272161742"
"31","400","88","-0.3988005997001499"
"34","430","26","-0.46771879483500717"
"35","440","21","-0.41426611796982166"
"32","410","57","-0.43684992570579495"
"33","420","39","-0.43478260869565216"
"30","390","98","-0.4261275272161742"
"36","450","15","-0.3076923076923077"
"31","400","89","-0.3988005997001499"
"34","430","27","-0.46771879483500717"
"32","410","58","-0.43684992570579495"
"35","440","22","-0.430939226519337"
"30","390","99","-0.4261275272161742"
"33","420","40","-0.43478260869565216"
"31","400","90","-0.3988005997001499"
"34","430","28","-0.46771879483500717"
"36","450","16","-0.32558139534883723"
"32","410","59","-0.43684992570579495"
"30","390","100","-0.4261275272161742"
"35","440","23","-0.4478442280945758"
"31","400","91","-0.3988005997001499"
"33","420","41","-0.43478260869565216"
"36","450","17","-0.33766233766233766"
"34","430","29","-0.46771879483500717"
"32","410","60","-0.43684992570579495"
"37","460","0","0"
"33","420","42","-0.43478260869565216"
"31","400","92","-0.3988005997001499"
"35","440","24","-0.46153846153846156"
"34","430","30","-0.46771879483500717"
"36","450","18","-0.34986945169712796"
"33","420","43","-0.43478260869565216"
"31","400","93","-0.3988005997001499"
"34","430","31","-0.46771879483500717"
"32","410","61","-0.43684992570579495"
"35","440","25","-0.4788732394366197"
"31","400","94","-0.3988005997001499"
"33","420","44","-0.43478260869565216"
"34","430","32","-0.46771879483500717"
"32","410","62","-0.43684992570579495"
"34","430","33","-0.46771879483500717"
"33","420","45","-0.43478260869565216"
"31","400","95","-0.3988005997001499"
"32","410","63","-0.43684992570579495"
"37","460","1","0"
"36","450","19","-0.3715415019762846"
"35","440","26","-0.4788732394366197"
"34","430","34","-0.46771879483500717"
"33","420","46","-0.43478260869565216"
"32","410","64","-0.43684992570579495"
"34","430","35","-0.46771879483500717"
"37","460","2","-0.01092896174863388"
"35","440","27","-0.4788732394366197"
"36","450","20","-0.38726790450928383"
"33","420","47","-0.43478260869565216"
"38","470","0","0"
"32","410","65","-0.43684992570579495"
"31","400","96","-0.3988005997001499"
"34","430","36","-0.46771879483500717"
"33","420","48","-0.43478260869565216"
"32","410","66","-0.43684992570579495"
"36","450","21","-0.4"
"35","440","28","-0.4788732394366197"
"37","460","3","-0.017543859649122806"
"34","430","37","-0.46771879483500717"
"33","420","49","-0.43478260869565216"
"32","410","67","-0.43684992570579495"
"36","450","22","-0.4128686327077748"
"34","430","38","-0.46771879483500717"
"37","460","4","-0.035398230088495575"
"35","440","29","-0.4788732394366197"
"33","420","50","-0.43478260869565216"
"38","470","1","0"
"32","410","68","-0.43684992570579495"
"31","400","97","-0.3988005997001499"
"34","430","39","-0.46771879483500717"
"36","450","23","-0.42587601078167114"
"35","440","30","-0.4788732394366197"
"33","420","51","-0.43478260869565216"
"37","460","5","-0.055865921787709494"
"31","400","98","-0.3988005997001499"
"32","410","69","-0.43684992570579495"
"38","470","2","-0.0106951871657754"
"34","430","40","-0.46771879483500717"
"36","450","24","-0.4489795918367347"
"35","440","31","-0.4788732394366197"
"33","420","52","-0.43478260869565216"
"31","400","99","-0.3988005997001499"
"32","410","70","-0.43684992570579495"
"34","430","41","-0.46771879483500717"
"37","460","6","-0.08380520951302378"
"36","450","25","-0.4691358024691358"
"35","440","32","-0.4788732394366197"
"38","470","3","-0.039045553145336226"
"31","400","100","-0.3988005997001499"
"32","410","71","-0.43684992570579495"
"34","430","42","-0.46771879483500717"
"33","420","53","-0.43478260869565216"
"35","440","33","-0.4788732394366197"
"36","450","26","-0.4691358024691358"
"37","460","7","-0.12226066897347174"
"38","470","4","-0.05689277899343545"
"33","420","54","-0.43478260869565216"
"34","430","43","-0.46771879483500717"
"32","410","72","-0.43684992570579495"
"35","440","34","-0.4788732394366197"
"36","450","27","-0.4691358024691358"
"37","460","8","-0.15204678362573099"
"33","420","55","-0.43478260869565216"
"34","430","44","-0.46771879483500717"
"32","410","73","-0.43684992570579495"
"38","470","5","-0.09587513935340022"
"35","440","35","-0.4788732394366197"
"36","450","28","-0.4691358024691358"
"34","430","45","-0.46771879483500717"
"37","460","9","-0.17494089834515367"
"35","440","36","-0.4788732394366197"
"38","470","6","-0.12429378531073447"
"32","410","74","-0.43684992570579495"
"37","460","10","-0.19308700834326578"
"36","450","29","-0.4691358024691358"
"33","420","56","-0.43478260869565216"
"34","430","46","-0.46771879483500717"
"35","440","37","-0.4788732394366197"
"38","470","7","-0.15102974828375287"
"36","450","30","-0.4691358024691358"
"33","420","57","-0.43478260869565216"
"32","410","75","-0.43684992570579495"
"34","430","47","-0.46771879483500717"
"35","440","38","-0.4788732394366197"
"37","460","11","-0.21153846153846154"
"39","480","0","0"
"36","450","31","-0.4691358024691358"
"33","420","58","-0.43478260869565216"
"34","430","48","-0.46771879483500717"
"32","410","76","-0.43684992570579495"
"35","440","39","-0.4788732394366197"
