"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 20:21:54:784 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) death-ratio","(std) death-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"30","20","color-agents-by-vision","850","1000","0.38184857750329104","N/A","1","N/A","0.5900375046220485","N/A","34.1764705882353","N/A","26","N/A","25.34509822467786","N/A","11170","N/A","7760","N/A"
"30","20","color-agents-by-vision","900","1000","0.378569282377395","N/A","1","N/A","0.5996658969193731","N/A","35.99333333333333","N/A","26","N/A","26.285671985401798","N/A","12205","N/A","8147","N/A"
"30","20","color-agents-by-vision","950","1000","0.3993505269587308","N/A","1","N/A","0.612913558779115","N/A","32.74421052631579","N/A","24","N/A","24.97680363600061","N/A","13394","N/A","8458","N/A"
"30","20","color-agents-by-vision","1000","1000","0.40459438838296796","N/A","1","N/A","0.6296757035003432","N/A","32.504","N/A","23","N/A","24.370964854267225","N/A","14679","N/A","8632","N/A"
"30","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"30","25","color-agents-by-vision","50","1000","0.49569030860855434","N/A","1","N/A","0.25068493150684934","N/A","73.88","N/A","43","N/A","69.55680104366914","N/A","183","N/A","546","N/A"
"30","25","color-agents-by-vision","100","1000","0.402396694214876","N/A","1","N/A","0.3117140966247518","N/A","75.02","N/A","65.5","N/A","54.71006776774743","N/A","471","N/A","1039","N/A"
"30","25","color-agents-by-vision","150","1000","0.4400322515621846","N/A","1","N/A","0.38976705490848584","N/A","66.14666666666666","N/A","51","N/A","54.15555356658178","N/A","937","N/A","1466","N/A"
"30","25","color-agents-by-vision","200","1000","0.44433390143445534","N/A","1","N/A","0.3953205712549377","N/A","70.41","N/A","49","N/A","58.805803391866135","N/A","1301","N/A","1989","N/A"
"30","25","color-agents-by-vision","250","1000","0.4246840310923222","N/A","1","N/A","0.4104793233082707","N/A","58.664","N/A","42","N/A","48.1148966236906","N/A","1747","N/A","2508","N/A"
"30","25","color-agents-by-vision","300","1000","0.42888621891145023","N/A","1","N/A","0.4219114219114219","N/A","55.486666666666665","N/A","36","N/A","46.10475735820638","N/A","2172","N/A","2975","N/A"
"30","25","color-agents-by-vision","350","1000","0.4200364606417406","N/A","1","N/A","0.4407359166395311","N/A","48.808571428571426","N/A","30","N/A","39.78330178737304","N/A","2707","N/A","3434","N/A"
"30","25","color-agents-by-vision","400","1000","0.40627650596054415","N/A","1","N/A","0.4886735807860262","N/A","47.395","N/A","33.5","N/A","37.047337800376965","N/A","3581","N/A","3746","N/A"
"30","25","color-agents-by-vision","450","1000","0.45310790227258874","N/A","1","N/A","0.5361078546307151","N/A","48.63111111111111","N/A","31","N/A","42.09081190027289","N/A","4573","N/A","3956","N/A"
"30","25","color-agents-by-vision","500","1000","0.40196763085399423","N/A","1","N/A","0.5673381736373863","N/A","46.464","N/A","36","N/A","34.685022785219886","N/A","5548","N/A","4230","N/A"
"30","25","color-agents-by-vision","550","1000","0.39073812895686283","N/A","1","N/A","0.581626207021027","N/A","45.40181818181818","N/A","33.5","N/A","34.04155283021863","N/A","6445","N/A","4635","N/A"
"30","25","color-agents-by-vision","600","1000","0.3949895150050509","N/A","1","N/A","0.5739016821819369","N/A","43.44833333333333","N/A","32","N/A","33.11255652399579","N/A","7028","N/A","5217","N/A"
"30","25","color-agents-by-vision","650","1000","0.3804158915449724","N/A","1","N/A","0.5868589507762489","N/A","40.713846153846156","N/A","31","N/A","29.520168222276748","N/A","7976","N/A","5614","N/A"
"30","25","color-agents-by-vision","700","1000","0.3734538254581321","N/A","1","N/A","0.5802015250544662","N/A","41.79571428571428","N/A","32","N/A","29.83890431139861","N/A","8522","N/A","6165","N/A"
"30","25","color-agents-by-vision","750","1000","0.37203862847222263","N/A","1","N/A","0.583260022621591","N/A","40.96","N/A","30","N/A","29.34775609338738","N/A","9282","N/A","6631","N/A"
"30","25","color-agents-by-vision","800","1000","0.3637211120697624","N/A","1","N/A","0.5892991710625471","N/A","40.56625","N/A","30","N/A","28.559546049012333","N/A","10166","N/A","7084","N/A"
"30","25","color-agents-by-vision","850","1000","0.3818618551808016","N/A","1","N/A","0.5918246763710587","N/A","37.32705882352941","N/A","28","N/A","27.51033808564778","N/A","11018","N/A","7598","N/A"
"30","25","color-agents-by-vision","900","1000","0.3790602836879433","N/A","1","N/A","0.5978462309040822","N/A","35.92888888888889","N/A","27","N/A","26.083536735682518","N/A","11936","N/A","8028","N/A"
"30","25","color-agents-by-vision","950","1000","0.3714969489516849","N/A","1","N/A","0.6070793977368372","N/A","34.782105263157895","N/A","26","N/A","24.765707106016254","N/A","12983","N/A","8402","N/A"
"30","25","color-agents-by-vision","1000","1000","0.36797928105566513","N/A","1","N/A","0.6230931088900579","N/A","32.965","N/A","26","N/A","23.029766502184632","N/A","14214","N/A","8597","N/A"
"30","30","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"30","30","color-agents-by-vision","50","1000","0.47307732226258425","N/A","1","N/A","0.2148876404494382","N/A","77.08","N/A","45","N/A","71.17091816069774","N/A","153","N/A","558","N/A"
"30","30","color-agents-by-vision","100","1000","0.4378221737351699","N/A","1","N/A","0.3093812375249501","N/A","73.33","N/A","45.5","N/A","63.41160315069642","N/A","465","N/A","1037","N/A"
"30","30","color-agents-by-vision","150","1000","0.4147966577251566","N/A","1","N/A","0.3337719298245614","N/A","72.07333333333334","N/A","54","N/A","56.19490252105816","N/A","761","N/A","1518","N/A"
"30","30","color-agents-by-vision","200","1000","0.39925655492864265","N/A","1","N/A","0.39153114452285975","N/A","60.26","N/A","43","N/A","45.50600380070245","N/A","1276","N/A","1982","N/A"
"30","30","color-agents-by-vision","250","1000","0.4041672610306973","N/A","1","N/A","0.3992276128409365","N/A","57.204","N/A","40.5","N/A","44.0771774765262","N/A","1654","N/A","2488","N/A"
"30","30","color-agents-by-vision","300","1000","0.3930893477380722","N/A","1","N/A","0.40649920255183414","N/A","52.14333333333333","N/A","35","N/A","40.75765872452156","N/A","2039","N/A","2976","N/A"
"30","30","color-agents-by-vision","350","1000","0.4006169026638625","N/A","1","N/A","0.42978510744627685","N/A","52.20285714285714","N/A","35.5","N/A","39.98311237861514","N/A","2580","N/A","3422","N/A"
"30","30","color-agents-by-vision","400","1000","0.4074560254953309","N/A","1","N/A","0.4888521882741536","N/A","50.5975","N/A","33","N/A","39.66065951965288","N/A","3552","N/A","3713","N/A"
"30","30","color-agents-by-vision","450","1000","0.40872253670809233","N/A","1","N/A","0.5248863364441254","N/A","45.53777777777778","N/A","31","N/A","35.022419093328274","N/A","4387","N/A","3970","N/A"
"30","30","color-agents-by-vision","500","1000","0.4029929207203477","N/A","1","N/A","0.5592721152834753","N/A","48.31","N/A","36","N/A","36.38127394949738","N/A","5317","N/A","4189","N/A"
"30","30","color-agents-by-vision","550","1000","0.3914219552686515","N/A","1","N/A","0.5740431066518022","N/A","46.39636363636364","N/A","35","N/A","34.389698353911044","N/A","6179","N/A","4584","N/A"
"30","30","color-agents-by-vision","600","1000","0.3910628190320055","N/A","1","N/A","0.5800248653128885","N/A","44.73166666666667","N/A","34","N/A","33.0749590892185","N/A","6998","N/A","5066","N/A"
"30","30","color-agents-by-vision","650","1000","0.3595717552491167","N/A","1","N/A","0.5851729074060122","N/A","44.403076923076924","N/A","34","N/A","30.43456173988972","N/A","7767","N/A","5505","N/A"
"30","30","color-agents-by-vision","700","1000","0.366232169660088","N/A","1","N/A","0.5843806104129264","N/A","39.97428571428571","N/A","31","N/A","28.143702801114333","N/A","8463","N/A","6018","N/A"
"30","30","color-agents-by-vision","750","1000","0.355512264530298","N/A","1","N/A","0.5845828527489427","N/A","43.105333333333334","N/A","32","N/A","29.619092250154907","N/A","9123","N/A","6482","N/A"
"30","30","color-agents-by-vision","800","1000","0.37223012337217265","N/A","1","N/A","0.5921021518089383","N/A","41.94625","N/A","31","N/A","29.71551995330247","N/A","10016","N/A","6899","N/A"
"30","30","color-agents-by-vision","850","1000","0.3427228760567126","N/A","1","N/A","0.5855077281037062","N/A","38.49176470588235","N/A","30","N/A","25.616323802884992","N/A","10569","N/A","7481","N/A"
"30","30","color-agents-by-vision","900","1000","0.34472095280332715","N/A","1","N/A","0.5915100185912001","N/A","38.41555555555556","N/A","30","N/A","25.086160364810105","N/A","11454","N/A","7909","N/A"
"30","30","color-agents-by-vision","950","1000","0.3635262732515392","N/A","1","N/A","0.598977919197763","N/A","36.46736842105263","N/A","29","N/A","25.3139296676183","N/A","12424","N/A","8317","N/A"
"30","30","color-agents-by-vision","1000","1000","0.3750121493132999","N/A","1","N/A","0.6191350286532952","N/A","34.076","N/A","27","N/A","23.90187280368471","N/A","13829","N/A","8506","N/A"
"35","0","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"35","0","color-agents-by-vision","50","1000","0.4394336654431043","N/A","1","N/A","0.3161764705882353","N/A","76.28","N/A","67","N/A","60.490525485148396","N/A","258","N/A","557","N/A"
"35","0","color-agents-by-vision","100","1000","0.4925614150016379","N/A","1","N/A","0.37374926427310184","N/A","61.06","N/A","39","N/A","58.37372108347483","N/A","635","N/A","1063","N/A"
"35","0","color-agents-by-vision","150","1000","0.4529772967085331","N/A","1","N/A","0.41429640718562877","N/A","65.28666666666666","N/A","45.5","N/A","55.29983393383404","N/A","1107","N/A","1564","N/A"
"35","0","color-agents-by-vision","200","1000","0.46190178726357806","N/A","1","N/A","0.426550598476605","N/A","57.63","N/A","40","N/A","50.2891448570391","N/A","1568","N/A","2107","N/A"
"35","0","color-agents-by-vision","250","1000","0.4677555878084178","N/A","1","N/A","0.4203056768558952","N/A","55.12","N/A","35","N/A","48.825580891553045","N/A","1925","N/A","2654","N/A"
"35","0","color-agents-by-vision","300","1000","0.4810428317370532","N/A","1","N/A","0.4486047333097845","N/A","51.85666666666667","N/A","34.5","N/A","48.24362770635918","N/A","2540","N/A","3121","N/A"
"35","0","color-agents-by-vision","350","1000","0.47069451679290847","N/A","1","N/A","0.5006353240152478","N/A","47.79714285714286","N/A","35","N/A","42.29025767706011","N/A","3546","N/A","3536","N/A"
"35","0","color-agents-by-vision","400","1000","0.4586865362918387","N/A","1","N/A","0.5439281068936975","N/A","46.5325","N/A","33","N/A","40.26745103407906","N/A","4600","N/A","3856","N/A"
"35","0","color-agents-by-vision","450","1000","0.44854788017581154","N/A","1","N/A","0.5627052545155994","N/A","41.40222222222222","N/A","30","N/A","35.10893634862495","N/A","5483","N/A","4260","N/A"
"35","0","color-agents-by-vision","500","1000","0.4702517537404959","N/A","1","N/A","0.5879130588443188","N/A","40.77","N/A","30","N/A","36.26755811387205","N/A","6654","N/A","4663","N/A"
"35","0","color-agents-by-vision","550","1000","0.45653145269226786","N/A","1","N/A","0.5946052217678516","N/A","38.53090909090909","N/A","28","N/A","33.72985398980953","N/A","7561","N/A","5154","N/A"
"35","0","color-agents-by-vision","600","1000","0.44316069194065166","N/A","1","N/A","0.5990526018099548","N/A","40.401666666666664","N/A","30","N/A","33.667633018633076","N/A","8473","N/A","5670","N/A"
"35","0","color-agents-by-vision","650","1000","0.42632745103593284","N/A","1","N/A","0.5960738429537181","N/A","37.60153846153846","N/A","30","N/A","30.05833564160196","N/A","9170","N/A","6213","N/A"
"35","0","color-agents-by-vision","700","1000","0.44179816140265943","N/A","1","N/A","0.6043506608973979","N/A","37.09571428571429","N/A","28","N/A","30.875137043775197","N/A","10196","N/A","6674","N/A"
"35","0","color-agents-by-vision","750","1000","0.44226226903462285","N/A","1","N/A","0.599489654407278","N/A","34.68533333333333","N/A","25","N/A","28.96210264135014","N/A","10807","N/A","7219","N/A"
"35","0","color-agents-by-vision","800","1000","0.4468906844809112","N/A","1","N/A","0.6143325763310623","N/A","33.82125","N/A","25","N/A","28.428674526904956","N/A","12173","N/A","7641","N/A"
"35","0","color-agents-by-vision","850","1000","0.4575557578712554","N/A","1","N/A","0.6258468439003878","N/A","32.07764705882353","N/A","24","N/A","27.67846844006035","N/A","13395","N/A","8007","N/A"
"35","0","color-agents-by-vision","900","1000","0.43924872251931063","N/A","1","N/A","0.6406879986274342","N/A","31.166666666666668","N/A","25","N/A","25.369987436218874","N/A","14937","N/A","8376","N/A"
"35","0","color-agents-by-vision","950","1000","0.44809917294803536","N/A","1","N/A","0.6731023744647723","N/A","30.237894736842104","N/A","22","N/A","25.420639038690183","N/A","17292","N/A","8397","N/A"
"35","0","color-agents-by-vision","1000","1000","0.42760182076446235","N/A","1","N/A","0.7008231620777746","N/A","30.976","N/A","24","N/A","24.23717939168801","N/A","19752","N/A","8431","N/A"
"35","5","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"35","5","color-agents-by-vision","50","1000","0.46400514800514786","N/A","1","N/A","0.27165354330708663","N/A","77.7","N/A","68","N/A","66.30303037369178","N/A","207","N/A","554","N/A"
"35","5","color-agents-by-vision","100","1000","0.4646894197952218","N/A","1","N/A","0.3370716510903427","N/A","58.6","N/A","44.5","N/A","51.63293131287041","N/A","541","N/A","1063","N/A"
"35","5","color-agents-by-vision","150","1000","0.45871558861850115","N/A","1","N/A","0.389387436597737","N/A","52.873333333333335","N/A","36","N/A","47.55121529532804","N/A","998","N/A","1564","N/A"
"35","5","color-agents-by-vision","200","1000","0.4331172028890348","N/A","1","N/A","0.40098010954165464","N/A","60.92","N/A","43","N/A","50.25626389119575","N/A","1391","N/A","2077","N/A"
"35","5","color-agents-by-vision","250","1000","0.45812711333750794","N/A","1","N/A","0.4255602396272465","N/A","51.104","N/A","35","N/A","44.53820597155501","N/A","1918","N/A","2588","N/A"
"35","5","color-agents-by-vision","300","1000","0.4565113440249191","N/A","1","N/A","0.42688330871491875","N/A","52.79333333333334","N/A","35.5","N/A","45.46722097106509","N/A","2312","N/A","3103","N/A"
"35","5","color-agents-by-vision","350","1000","0.4655778638938082","N/A","1","N/A","0.46926446156169765","N/A","46.55428571428571","N/A","31.5","N/A","41.48326097916377","N/A","3107","N/A","3513","N/A"
"35","5","color-agents-by-vision","400","1000","0.4691729141818593","N/A","1","N/A","0.5129804021379486","N/A","44.0175","N/A","31.5","N/A","39.008734883909106","N/A","4031","N/A","3826","N/A"
"35","5","color-agents-by-vision","450","1000","0.44161789740050605","N/A","1","N/A","0.5563176508412817","N/A","42.93333333333333","N/A","31.5","N/A","35.59259701311616","N/A","5191","N/A","4139","N/A"
"35","5","color-agents-by-vision","500","1000","0.42549686986635893","N/A","1","N/A","0.5732810896538856","N/A","45.046","N/A","32","N/A","35.74222849509513","N/A","6145","N/A","4573","N/A"
"35","5","color-agents-by-vision","550","1000","0.4142952217370609","N/A","1","N/A","0.5784452003650543","N/A","39.93636363636364","N/A","31","N/A","31.830057987516394","N/A","6972","N/A","5080","N/A"
"35","5","color-agents-by-vision","600","1000","0.4353223545900492","N/A","1","N/A","0.5882787672751459","N/A","40.431666666666665","N/A","30","N/A","33.232303167931335","N/A","7960","N/A","5570","N/A"
"35","5","color-agents-by-vision","650","1000","0.4168179160974219","N/A","1","N/A","0.5853393172854617","N/A","36.64153846153846","N/A","27","N/A","29.066617031788063","N/A","8608","N/A","6097","N/A"
"35","5","color-agents-by-vision","700","1000","0.43886847380807104","N/A","1","N/A","0.5915667887971185","N/A","35.121428571428574","N/A","27","N/A","29.552278513479106","N/A","9526","N/A","6576","N/A"
"35","5","color-agents-by-vision","750","1000","0.42992844820406595","N/A","1","N/A","0.5865886171322592","N/A","37.356","N/A","27.5","N/A","30.237156692715246","N/A","10121","N/A","7132","N/A"
"35","5","color-agents-by-vision","800","1000","0.41779869583508605","N/A","1","N/A","0.5985529605788158","N/A","35.655","N/A","27.5","N/A","27.68355014599569","N/A","11251","N/A","7545","N/A"
"35","5","color-agents-by-vision","850","1000","0.431594654788419","N/A","1","N/A","0.6107866712469942","N/A","31.694117647058825","N/A","24","N/A","26.422152041014503","N/A","12446","N/A","7930","N/A"
"35","5","color-agents-by-vision","900","1000","0.4363585235249949","N/A","1","N/A","0.6268366562683666","N/A","30.24888888888889","N/A","23","N/A","25.278608808243142","N/A","13865","N/A","8253","N/A"
"35","5","color-agents-by-vision","950","1000","0.4476171709610742","N/A","1","N/A","0.6486407238302685","N/A","31.01157894736842","N/A","23","N/A","25.984450092480664","N/A","15485","N/A","8387","N/A"
"35","5","color-agents-by-vision","1000","1000","0.4328193933823529","N/A","1","N/A","0.674607786170831","N/A","30.464","N/A","23","N/A","24.47107552882665","N/A","17415","N/A","8399","N/A"
