"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"2155","50","0","color-agents-by-vision","240","1000","0.42808762439514264","1","0.4201438848920863","60.85","47","49.272642566025716"
"2156","50","0","color-agents-by-vision","260","1000","0.4239229471721505","1","0.41269487750556794","61.565384615384616","46","48.85957691802352"
"2157","50","0","color-agents-by-vision","280","1000","0.43791554759773194","1","0.43480885311871226","59.839285714285715","44","49.53886884426903"
"2158","50","0","color-agents-by-vision","300","1000","0.4173437441062202","1","0.4363093014568547","58.913333333333334","43","45.06939081962089"
"2159","50","0","color-agents-by-vision","320","1000","0.44994141471608123","1","0.4427627000695894","57.675","43","48.01208703615577"
"2160","50","0","color-agents-by-vision","340","1000","0.43523372921306736","1","0.4622476553807026","53.28823529411765","41","43.83442138721069"
"2161","50","0","color-agents-by-vision","360","1000","0.4158606684850224","1","0.4772760917838638","51.6","42.5","39.510317400123405"
"2162","50","0","color-agents-by-vision","380","1000","0.43926562258228524","1","0.49710504549214224","50.126315789473686","39.5","41.9755531578552"
"2163","50","0","color-agents-by-vision","400","1000","0.4444027830547111","1","0.5068795430944963","52.64","41.5","43.37012588809112"
"2164","50","0","color-agents-by-vision","420","1000","0.4292645248041582","1","0.5187393526405452","45.02619047619048","34.5","36.40604712236423"
"2165","50","0","color-agents-by-vision","440","1000","0.4314859666470573","1","0.5310889728615596","49.52045454545455","39","39.8558854875083"
"2166","50","0","color-agents-by-vision","460","1000","0.4283739382574032","1","0.5400821089023337","47.982608695652175","38","37.94411269444824"
"2167","50","0","color-agents-by-vision","480","1000","0.43616214248197477","1","0.5515612161051766","43.63125","34","35.53691165946015"
"2168","50","0","color-agents-by-vision","500","1000","0.4235684863746736","1","0.5631198844487241","44.476","36.5","34.894881135474826"
"2169","50","0","color-agents-by-vision","520","1000","0.4253589256159896","1","0.5671766342141864","44.511538461538464","36","35.246774699580506"
"2170","50","0","color-agents-by-vision","540","1000","0.43379742090268414","1","0.5739634574841883","45.74074074074074","36.5","37.00232414361477"
"2171","50","0","color-agents-by-vision","560","1000","0.4183130391544667","1","0.5715502555366269","44.121428571428574","35","34.677707079039244"
"2172","50","0","color-agents-by-vision","580","1000","0.43020450021528506","1","0.5822723609991942","43.21896551724138","35","35.087091037548596"
"2173","50","0","color-agents-by-vision","600","1000","0.4316078371963847","1","0.5883988568780413","44.00666666666667","34.5","35.3647809990968"
"2174","50","0","color-agents-by-vision","620","1000","0.4192568827285329","1","0.5870557426112981","42.83709677419355","35","33.2666455176515"
"2175","50","0","color-agents-by-vision","640","1000","0.40994496819934423","1","0.5816393442622951","43.3609375","36","32.487330465079175"
"2176","50","0","color-agents-by-vision","660","1000","0.4234047368972681","1","0.58822703992142","41.17878787878788","33","32.54134531370751"
"2177","50","0","color-agents-by-vision","680","1000","0.4190851114723925","1","0.5896419695035937","42.673529411764704","35","33.01143470229216"
"2178","50","0","color-agents-by-vision","700","1000","0.4147850467289717","1","0.5928381100929356","41.27142857142857","35","31.540478081552855"
"2179","50","0","color-agents-by-vision","720","1000","0.40212260399268296","1","0.5922127255460589","40.74583333333333","33.5","29.980904620503015"
"2180","50","0","color-agents-by-vision","740","1000","0.4111803266189351","1","0.6027446731672084","40.23783783783784","32.5","30.957741954622797"
"2181","50","0","color-agents-by-vision","760","1000","0.43261147975750336","1","0.5997404742243718","38.17631578947368","32","30.88182186740411"
"2182","50","0","color-agents-by-vision","780","1000","0.4041758206924468","1","0.5978566106940226","40.444871794871794","34","30.38285082908046"
"2183","50","0","color-agents-by-vision","800","1000","0.4134540694484785","1","0.6029794539513762","38.73375","31","29.702578421639025"
"2184","50","0","color-agents-by-vision","820","1000","0.4282175583518137","1","0.6104146576663452","40.357317073170734","33","31.74075208971057"
"2185","50","0","color-agents-by-vision","840","1000","0.41803945881585614","1","0.6090638231143171","37.375","30","28.87589809963989"
"2186","50","0","color-agents-by-vision","860","1000","0.40372925560284834","1","0.610532201494434","38.68488372093023","32.5","28.6478682157028"
"2187","50","0","color-agents-by-vision","880","1000","0.4288704482564658","1","0.6150167619798856","36.548863636363635","30","28.71328389787233"
"2188","50","0","color-agents-by-vision","900","1000","0.4151590335256254","1","0.6238740874182231","36.916666666666664","31","28.225390907476704"
"2189","50","0","color-agents-by-vision","920","1000","0.40536376213928577","1","0.629092416079569","37.16413043478261","31","27.384820944761636"
"2190","50","0","color-agents-by-vision","940","1000","0.41074733955408604","1","0.6355427046263346","35.71382978723404","31","26.68352808668871"
"2194","50","5","color-agents-by-vision","0","0","0","1","0","0","0","0"
"2195","50","5","color-agents-by-vision","20","1000","0.45951430472388566","1","0.2179930795847751","75.15","60.5","65.90285913452665"
"2196","50","5","color-agents-by-vision","40","1000","0.4476648761563712","1","0.2436548223350254","83.775","70","72.56914916310105"
"2197","50","5","color-agents-by-vision","60","1000","0.46722456633849035","1","0.24943820224719102","59.25","37.5","53.7623852502529"
"2191","50","0","color-agents-by-vision","960","1000","0.41581191948972845","1","0.6468695017808865","36.0375","30","27.413160833098324"
"2198","50","5","color-agents-by-vision","80","1000","0.5158169756452198","1","0.2957166392092257","68.775","39.5","69.32549807642427"
"2199","50","5","color-agents-by-vision","100","1000","0.44682222222222234","1","0.3329113924050633","72","54","59.590013399643546"
"2192","50","0","color-agents-by-vision","980","1000","0.40978878089753606","1","0.6565811258278146","34.98265306122449","29","26.132425881137333"
"2200","50","5","color-agents-by-vision","120","1000","0.46410506680548314","1","0.34424498416050686","64.03333333333333","41.5","57.71167589850434"
"2201","50","5","color-agents-by-vision","140","1000","0.3991453831041257","1","0.36254980079681276","72.71428571428571","60.5","53.415068834766245"
"2202","50","5","color-agents-by-vision","160","1000","0.45373183537374323","1","0.37210200927357034","62.79375","45.5","53.79229760334226"
"2193","50","0","color-agents-by-vision","1000","1000","0.41468881841606015","1","0.6629927594529365","35.317","31","26.818832203523712"
"2203","50","5","color-agents-by-vision","180","1000","0.42803994392557393","1","0.398861352980576","67.81111111111112","51","53.94190842741899"
"2204","50","5","color-agents-by-vision","200","1000","0.429881450488145","1","0.40710059171597635","64.53","47.5","51.480679890712885"
"2205","50","5","color-agents-by-vision","220","1000","0.45763429666963673","1","0.40417457305502846","55.17727272727273","43","48.97087413020074"
"2206","50","5","color-agents-by-vision","240","1000","0.43473428598113384","1","0.3901154039136979","59.483333333333334","43","48.537779502688444"
"2207","50","5","color-agents-by-vision","260","1000","0.43364165680473393","1","0.3910433979686057","62.5","47","50.73631584155225"
"2208","50","5","color-agents-by-vision","280","1000","0.4271473095811182","1","0.41043990738791836","57.86785714285714","42.5","46.2354156299491"
"2209","50","5","color-agents-by-vision","300","1000","0.4493959325621837","1","0.42250530785562634","58.78666666666667","44","49.524438974524095"
"2210","50","5","color-agents-by-vision","320","1000","0.4265140306837941","1","0.4441909441909442","55.709375","43","44.36002506829275"
"2211","50","5","color-agents-by-vision","340","1000","0.4502111198081521","1","0.4540229885057471","55.47941176470588","38.5","47.44494887439819"
"2212","50","5","color-agents-by-vision","360","1000","0.4316813267363016","1","0.468994028479559","50.52777777777778","38.5","40.5578002287276"
"2213","50","5","color-agents-by-vision","380","1000","0.43536296546911635","1","0.47934123085813346","52.4","39","42.64231797547948"
"2214","50","5","color-agents-by-vision","400","1000","0.4434834305717624","1","0.4873812754409769","53.5625","39","44.46317046240542"
"2215","50","5","color-agents-by-vision","420","1000","0.44410217096637994","1","0.5095983834301592","51.023809523809526","39","42.45305597464736"
"2216","50","5","color-agents-by-vision","440","1000","0.4304291916761845","1","0.5149057953732411","51.013636363636365","40","40.83312108055837"
"2217","50","5","color-agents-by-vision","460","1000","0.43451405657551","1","0.5367984765318696","47.63695652173913","38","38.41989010732164"
"2218","50","5","color-agents-by-vision","480","1000","0.408451261433158","1","0.5386914291813427","45.858333333333334","38.5","34.587107263627765"
"2219","50","5","color-agents-by-vision","500","1000","0.4165996804544646","1","0.5482821711730026","45.064","38.5","34.95069392747478"
"2220","50","5","color-agents-by-vision","520","1000","0.4139991040573405","1","0.5604142692750288","45.075","36","34.429175998314705"
"2221","50","5","color-agents-by-vision","540","1000","0.4063122763736887","1","0.5656304768932755","47.04074074074074","39","35.52748821328741"
"2222","50","5","color-agents-by-vision","560","1000","0.4263472063109532","1","0.5754257907542579","42.97678571428571","34","34.520137448610946"
"2223","50","5","color-agents-by-vision","580","1000","0.3951141667400521","1","0.5690181448193997","47.258620689655174","38","34.30074262393791"
"2224","50","5","color-agents-by-vision","600","1000","0.40885352785078494","1","0.5771345407503234","43.755","36","33.39976370214213"
"2225","50","5","color-agents-by-vision","620","1000","0.4051124491809896","1","0.5855862814769041","43.601612903225806","36","32.36895035853904"
"2226","50","5","color-agents-by-vision","640","1000","0.40192129013659733","1","0.5697320341047503","44.0390625","36.5","32.904852243311275"
"2227","50","5","color-agents-by-vision","660","1000","0.3978550376378398","1","0.5834543869843114","45.97121212121212","38","33.40041827380919"
"2228","50","5","color-agents-by-vision","680","1000","0.4089380361519608","1","0.5807377336039756","45.1764705882353","38","34.16068810742288"
"2229","50","5","color-agents-by-vision","700","1000","0.39982973323748083","1","0.5850496319805524","42.29857142857143","35","31.438306153599914"
"2230","50","5","color-agents-by-vision","720","1000","0.4058979301639444","1","0.5862541609555512","40.58888888888889","34","30.48112827572515"
"2231","50","5","color-agents-by-vision","740","1000","0.3873762120040709","1","0.5865872210953347","40.57972972972973","34","29.25443181317491"
"2232","50","5","color-agents-by-vision","760","1000","0.39884961610177","1","0.5890982751212326","42.26578947368421","34","31.36130371839496"
"2233","50","5","color-agents-by-vision","780","1000","0.405846401056534","1","0.5915778188099351","39.62692307692308","33","30.142418360433286"
"2234","50","5","color-agents-by-vision","800","1000","0.41178151532367513","1","0.5947852228710181","39.60375","33","30.183613917553107"
"2235","50","5","color-agents-by-vision","820","1000","0.40728405239396914","1","0.5918229810176345","39.54390243902439","33","29.72119981720301"
"2236","50","5","color-agents-by-vision","840","1000","0.3979209094576117","1","0.5975038151297144","40.33452380952381","34","29.676784865677"
"2237","50","5","color-agents-by-vision","860","1000","0.39251069880478034","1","0.6008115514333895","39.23372093023256","33","28.124950334309265"
"2238","50","5","color-agents-by-vision","880","1000","0.4099123873861673","1","0.6091220184891976","38.138636363636365","31","28.91203335583027"
"2239","50","5","color-agents-by-vision","900","1000","0.39184650460726145","1","0.6089606978242553","39.095555555555556","34","28.173303305737587"
"2240","50","5","color-agents-by-vision","920","1000","0.40472916957119176","1","0.6195241059031934","37.96521739130435","32","28.349691201979155"
"2241","50","5","color-agents-by-vision","940","1000","0.40394378736166636","1","0.6242215819314063","36.535106382978725","30","26.99654538482609"
"2245","50","10","color-agents-by-vision","0","0","0","1","0","0","0","0"
"2246","50","10","color-agents-by-vision","20","1000","0.40378947368421053","1","0.20640569395017794","95","66.5","71.90344402848793"
"2242","50","5","color-agents-by-vision","960","1000","0.4052042063811052","1","0.6300162689804772","36.28333333333333","30","26.962665519992576"
