[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
initial-population,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
[reporter],growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth
,-0.137777778,-0.182222222,-0.186666667,-0.24,-0.204444444,-0.248888889,-0.253333333,-0.328888889,-0.315555556,-0.324444444,-0.337777778,-0.32,-0.346666667,-0.391111111,-0.426666667,-0.444444444,-0.457777778,-0.404444444,-0.457777778,-0.537777778,-0.537777778,-0.52,-0.591111111,-0.613333333,-0.622222222,-0.675555556,-0.737777778,-0.644444444,-0.751111111,-0.666666667,-0.706666667,-0.755555556,-0.848888889,-0.782222222,-0.853333333,-0.888888889,-0.911111111,-0.942222222,-0.964444444,-1.017777778,-1.053333333,-1.088888889,-1.186666667,-1.204444444,-1.168888889,-1.177777778,-1.217777778,-1.235555556,-1.253333333,-1.386666667,-1.333333333,-1.466666667,-1.48,-1.462222222,-1.484444444,-1.595555556,-1.577777778,-1.586666667,-1.648888889,-1.684444444,-1.697777778,-1.702222222,-1.777777778,-1.782222222,-1.835555556,-1.866666667,-1.866666667,-1.915555556,-1.906666667,-1.884444444,-1.951111111,-1.986666667,-1.96,-2.031111111,-2.093333333,-2.057777778,-2.164444444,-2.262222222,-2.106666667,-2.2,-2.195555556,-2.311111111,-2.2,-2.328888889,-2.337777778,-2.186666667,-2.302222222,-2.444444444,-2.48,-2.568888889,-2.488888889
,-0.137168142,-0.181415929,-0.185840708,-0.238938053,-0.203539823,-0.247787611,-0.252212389,-0.327433628,-0.314159292,-0.32300885,-0.336283186,-0.318584071,-0.345132743,-0.389380531,-0.424778761,-0.442477876,-0.455752212,-0.402654867,-0.455752212,-0.53539823,-0.53539823,-0.517699115,-0.588495575,-0.610619469,-0.619469027,-0.672566372,-0.734513274,-0.64159292,-0.747787611,-0.668141593,-0.703539823,-0.752212389,-0.845132743,-0.778761062,-0.849557522,-0.884955752,-0.907079646,-0.938053097,-0.960176991,-1.013274336,-1.048672566,-1.084070796,-1.181415929,-1.199115044,-1.163716814,-1.172566372,-1.212389381,-1.230088496,-1.247787611,-1.380530973,-1.327433628,-1.460176991,-1.473451327,-1.455752212,-1.477876106,-1.588495575,-1.57079646,-1.579646018,-1.64159292,-1.67699115,-1.690265487,-1.694690265,-1.769911504,-1.774336283,-1.827433628,-1.85840708,-1.85840708,-1.907079646,-1.898230088,-1.876106195,-1.942477876,-1.977876106,-1.951327434,-2.022123894,-2.084070796,-2.048672566,-2.154867257,-2.252212389,-2.097345133,-2.190265487,-2.185840708,-2.300884956,-2.190265487,-2.318584071,-2.327433628,-2.17699115,-2.292035398,-2.433628319,-2.469026549,-2.557522124,-2.477876106
,-0.136563877,-0.18061674,-0.185022026,-0.237885463,-0.202643172,-0.246696035,-0.251101322,-0.325991189,-0.31277533,-0.321585903,-0.334801762,-0.317180617,-0.343612335,-0.387665198,-0.422907489,-0.440528634,-0.453744493,-0.400881057,-0.453744493,-0.533039648,-0.533039648,-0.515418502,-0.585903084,-0.607929515,-0.616740088,-0.669603524,-0.731277533,-0.63876652,-0.744493392,-0.665198238,-0.700440529,-0.748898678,-0.841409692,-0.775330396,-0.845814978,-0.881057269,-0.9030837,-0.933920705,-0.955947137,-1.008810573,-1.044052863,-1.079295154,-1.176211454,-1.193832599,-1.158590308,-1.167400881,-1.207048458,-1.224669604,-1.242290749,-1.374449339,-1.321585903,-1.453744493,-1.466960352,-1.449339207,-1.471365639,-1.581497797,-1.563876652,-1.572687225,-1.634361233,-1.669603524,-1.682819383,-1.68722467,-1.762114537,-1.766519824,-1.81938326,-1.850220264,-1.850220264,-1.898678414,-1.889867841,-1.86784141,-1.933920705,-1.969162996,-1.942731278,-2.013215859,-2.074889868,-2.039647577,-2.145374449,-2.242290749,-2.088105727,-2.18061674,-2.176211454,-2.290748899,-2.18061674,-2.308370044,-2.317180617,-2.167400881,-2.281938326,-2.422907489,-2.45814978,-2.546255507,-2.466960352
,-0.135964912,-0.179824561,-0.184210526,-0.236842105,-0.201754386,-0.245614035,-0.25,-0.324561404,-0.311403509,-0.320175439,-0.333333333,-0.315789474,-0.342105263,-0.385964912,-0.421052632,-0.438596491,-0.451754386,-0.399122807,-0.451754386,-0.530701754,-0.530701754,-0.513157895,-0.583333333,-0.605263158,-0.614035088,-0.666666667,-0.728070175,-0.635964912,-0.74122807,-0.662280702,-0.697368421,-0.745614035,-0.837719298,-0.771929825,-0.842105263,-0.877192982,-0.899122807,-0.929824561,-0.951754386,-1.004385965,-1.039473684,-1.074561404,-1.171052632,-1.188596491,-1.153508772,-1.162280702,-1.201754386,-1.219298246,-1.236842105,-1.368421053,-1.315789474,-1.447368421,-1.460526316,-1.442982456,-1.464912281,-1.574561404,-1.557017544,-1.565789474,-1.627192982,-1.666666667,-1.675438596,-1.679824561,-1.754385965,-1.75877193,-1.811403509,-1.842105263,-1.842105263,-1.890350877,-1.881578947,-1.859649123,-1.925438596,-1.960526316,-1.934210526,-2.004385965,-2.065789474,-2.030701754,-2.135964912,-2.23245614,-2.078947368,-2.171052632,-2.166666667,-2.280701754,-2.171052632,-2.298245614,-2.307017544,-2.157894737,-2.271929825,-2.412280702,-2.447368421,-2.535087719,-2.456140351
,-0.135371179,-0.179039301,-0.183406114,-0.23580786,-0.200873362,-0.244541485,-0.248908297,-0.323144105,-0.310043668,-0.318777293,-0.331877729,-0.31441048,-0.340611354,-0.384279476,-0.419213974,-0.436681223,-0.449781659,-0.397379913,-0.449781659,-0.528384279,-0.528384279,-0.510917031,-0.580786026,-0.602620087,-0.611353712,-0.663755459,-0.72489083,-0.633187773,-0.737991266,-0.659388646,-0.694323144,-0.742358079,-0.834061135,-0.768558952,-0.838427948,-0.873362445,-0.895196507,-0.925764192,-0.947598253,-1,-1.034934498,-1.069868996,-1.165938865,-1.183406114,-1.148471616,-1.15720524,-1.19650655,-1.213973799,-1.231441048,-1.362445415,-1.310043668,-1.441048035,-1.454148472,-1.436681223,-1.458515284,-1.56768559,-1.550218341,-1.558951965,-1.620087336,-1.659388646,-1.668122271,-1.672489083,-1.746724891,-1.751091703,-1.80349345,-1.834061135,-1.834061135,-1.88209607,-1.873362445,-1.851528384,-1.917030568,-1.951965066,-1.925764192,-1.995633188,-2.056768559,-2.021834061,-2.126637555,-2.222707424,-2.069868996,-2.161572052,-2.15720524,-2.270742358,-2.161572052,-2.288209607,-2.296943231,-2.148471616,-2.262008734,-2.401746725,-2.436681223,-2.524017467,-2.445414847
,-0.134782609,-0.17826087,-0.182608696,-0.234782609,-0.2,-0.243478261,-0.247826087,-0.32173913,-0.308695652,-0.317391304,-0.330434783,-0.313043478,-0.343478261,-0.382608696,-0.417391304,-0.434782609,-0.447826087,-0.395652174,-0.447826087,-0.526086957,-0.526086957,-0.508695652,-0.57826087,-0.6,-0.608695652,-0.660869565,-0.72173913,-0.630434783,-0.734782609,-0.656521739,-0.691304348,-0.739130435,-0.830434783,-0.765217391,-0.834782609,-0.869565217,-0.891304348,-0.92173913,-0.943478261,-0.995652174,-1.030434783,-1.065217391,-1.160869565,-1.17826087,-1.143478261,-1.152173913,-1.191304348,-1.208695652,-1.226086957,-1.356521739,-1.304347826,-1.434782609,-1.447826087,-1.430434783,-1.452173913,-1.560869565,-1.543478261,-1.552173913,-1.613043478,-1.652173913,-1.660869565,-1.665217391,-1.739130435,-1.743478261,-1.795652174,-1.826086957,-1.826086957,-1.873913043,-1.865217391,-1.843478261,-1.908695652,-1.943478261,-1.917391304,-1.986956522,-2.047826087,-2.013043478,-2.117391304,-2.213043478,-2.060869565,-2.152173913,-2.147826087,-2.260869565,-2.152173913,-2.27826087,-2.286956522,-2.139130435,-2.252173913,-2.391304348,-2.426086957,-2.513043478,-2.434782609
,-0.134199134,-0.177489177,-0.181818182,-0.233766234,-0.199134199,-0.242424242,-0.246753247,-0.32034632,-0.307359307,-0.316017316,-0.329004329,-0.311688312,-0.341991342,-0.380952381,-0.415584416,-0.432900433,-0.445887446,-0.393939394,-0.445887446,-0.523809524,-0.523809524,-0.506493506,-0.575757576,-0.597402597,-0.606060606,-0.658008658,-0.718614719,-0.627705628,-0.731601732,-0.653679654,-0.688311688,-0.735930736,-0.826839827,-0.761904762,-0.831168831,-0.865800866,-0.887445887,-0.917748918,-0.939393939,-0.991341991,-1.025974026,-1.060606061,-1.155844156,-1.173160173,-1.138528139,-1.147186147,-1.186147186,-1.203463203,-1.220779221,-1.350649351,-1.303030303,-1.428571429,-1.441558442,-1.424242424,-1.445887446,-1.554112554,-1.536796537,-1.545454545,-1.606060606,-1.645021645,-1.653679654,-1.658008658,-1.731601732,-1.735930736,-1.787878788,-1.818181818,-1.818181818,-1.865800866,-1.857142857,-1.835497835,-1.9004329,-1.935064935,-1.909090909,-1.978354978,-2.038961039,-2.004329004,-2.108225108,-2.203463203,-2.051948052,-2.142857143,-2.138528139,-2.251082251,-2.142857143,-2.268398268,-2.277056277,-2.12987013,-2.242424242,-2.380952381,-2.415584416,-2.502164502,-2.424242424
,-0.13362069,-0.176724138,-0.181034483,-0.232758621,-0.198275862,-0.24137931,-0.245689655,-0.318965517,-0.306034483,-0.314655172,-0.327586207,-0.310344828,-0.340517241,-0.379310345,-0.413793103,-0.431034483,-0.443965517,-0.392241379,-0.443965517,-0.521551724,-0.521551724,-0.504310345,-0.573275862,-0.594827586,-0.603448276,-0.655172414,-0.715517241,-0.625,-0.728448276,-0.650862069,-0.689655172,-0.732758621,-0.823275862,-0.75862069,-0.827586207,-0.862068966,-0.88362069,-0.913793103,-0.935344828,-0.987068966,-1.021551724,-1.056034483,-1.150862069,-1.168103448,-1.13362069,-1.142241379,-1.181034483,-1.198275862,-1.215517241,-1.344827586,-1.297413793,-1.422413793,-1.435344828,-1.418103448,-1.439655172,-1.547413793,-1.530172414,-1.538793103,-1.599137931,-1.637931034,-1.646551724,-1.650862069,-1.724137931,-1.728448276,-1.780172414,-1.810344828,-1.810344828,-1.857758621,-1.849137931,-1.827586207,-1.892241379,-1.926724138,-1.900862069,-1.974137931,-2.030172414,-1.995689655,-2.099137931,-2.193965517,-2.043103448,-2.13362069,-2.129310345,-2.24137931,-2.13362069,-2.25862069,-2.267241379,-2.120689655,-2.232758621,-2.370689655,-2.405172414,-2.49137931,-2.413793103
,-0.13304721,-0.175965665,-0.180257511,-0.231759657,-0.197424893,-0.244635193,-0.244635193,-0.317596567,-0.30472103,-0.313304721,-0.326180258,-0.309012876,-0.339055794,-0.377682403,-0.412017167,-0.429184549,-0.442060086,-0.39055794,-0.442060086,-0.519313305,-0.519313305,-0.502145923,-0.570815451,-0.592274678,-0.600858369,-0.652360515,-0.712446352,-0.622317597,-0.725321888,-0.64806867,-0.686695279,-0.729613734,-0.819742489,-0.755364807,-0.824034335,-0.858369099,-0.879828326,-0.909871245,-0.931330472,-0.982832618,-1.017167382,-1.051502146,-1.145922747,-1.163090129,-1.13304721,-1.137339056,-1.175965665,-1.193133047,-1.210300429,-1.339055794,-1.291845494,-1.416309013,-1.429184549,-1.412017167,-1.433476395,-1.540772532,-1.52360515,-1.532188841,-1.592274678,-1.630901288,-1.639484979,-1.643776824,-1.716738197,-1.721030043,-1.772532189,-1.802575107,-1.802575107,-1.849785408,-1.841201717,-1.819742489,-1.884120172,-1.918454936,-1.892703863,-1.965665236,-2.021459227,-1.987124464,-2.090128755,-2.184549356,-2.034334764,-2.124463519,-2.120171674,-2.231759657,-2.124463519,-2.248927039,-2.25751073,-2.111587983,-2.223175966,-2.360515021,-2.394849785,-2.480686695,-2.403433476
,-0.132478632,-0.175213675,-0.179487179,-0.230769231,-0.196581197,-0.243589744,-0.243589744,-0.316239316,-0.303418803,-0.311965812,-0.329059829,-0.307692308,-0.337606838,-0.376068376,-0.41025641,-0.427350427,-0.44017094,-0.388888889,-0.44017094,-0.517094017,-0.517094017,-0.5,-0.568376068,-0.58974359,-0.598290598,-0.64957265,-0.709401709,-0.61965812,-0.726495726,-0.645299145,-0.683760684,-0.726495726,-0.816239316,-0.752136752,-0.820512821,-0.863247863,-0.876068376,-0.905982906,-0.927350427,-0.978632479,-1.012820513,-1.047008547,-1.141025641,-1.158119658,-1.128205128,-1.132478632,-1.170940171,-1.188034188,-1.205128205,-1.333333333,-1.286324786,-1.41025641,-1.423076923,-1.405982906,-1.427350427,-1.534188034,-1.517094017,-1.525641026,-1.585470085,-1.623931624,-1.632478632,-1.636752137,-1.709401709,-1.713675214,-1.764957265,-1.794871795,-1.794871795,-1.841880342,-1.833333333,-1.811965812,-1.876068376,-1.91025641,-1.884615385,-1.957264957,-2.012820513,-1.978632479,-2.081196581,-2.175213675,-2.025641026,-2.115384615,-2.111111111,-2.222222222,-2.115384615,-2.239316239,-2.247863248,-2.102564103,-2.213675214,-2.35042735,-2.384615385,-2.47008547,-2.393162393
,-0.131914894,-0.174468085,-0.178723404,-0.229787234,-0.195744681,-0.242553191,-0.242553191,-0.314893617,-0.30212766,-0.310638298,-0.327659574,-0.306382979,-0.336170213,-0.374468085,-0.408510638,-0.425531915,-0.438297872,-0.387234043,-0.438297872,-0.514893617,-0.514893617,-0.49787234,-0.565957447,-0.587234043,-0.595744681,-0.646808511,-0.706382979,-0.617021277,-0.723404255,-0.642553191,-0.680851064,-0.723404255,-0.812765957,-0.74893617,-0.817021277,-0.859574468,-0.872340426,-0.90212766,-0.923404255,-0.974468085,-1.008510638,-1.042553191,-1.136170213,-1.153191489,-1.123404255,-1.127659574,-1.165957447,-1.182978723,-1.2,-1.327659574,-1.280851064,-1.404255319,-1.417021277,-1.4,-1.421276596,-1.527659574,-1.510638298,-1.519148936,-1.578723404,-1.617021277,-1.625531915,-1.629787234,-1.70212766,-1.706382979,-1.757446809,-1.787234043,-1.787234043,-1.834042553,-1.825531915,-1.804255319,-1.868085106,-1.90212766,-1.876595745,-1.94893617,-2.004255319,-1.970212766,-2.072340426,-2.165957447,-2.017021277,-2.106382979,-2.10212766,-2.212765957,-2.106382979,-2.229787234,-2.238297872,-2.093617021,-2.204255319,-2.340425532,-2.374468085,-2.459574468,-2.382978723
,-0.131355932,-0.173728814,-0.177966102,-0.228813559,-0.194915254,-0.241525424,-0.241525424,-0.313559322,-0.300847458,-0.309322034,-0.326271186,-0.305084746,-0.334745763,-0.372881356,-0.406779661,-0.423728814,-0.436440678,-0.38559322,-0.436440678,-0.512711864,-0.512711864,-0.495762712,-0.563559322,-0.584745763,-0.593220339,-0.644067797,-0.703389831,-0.61440678,-0.720338983,-0.639830508,-0.677966102,-0.720338983,-0.809322034,-0.745762712,-0.813559322,-0.855932203,-0.868644068,-0.898305085,-0.919491525,-0.970338983,-1.004237288,-1.038135593,-1.131355932,-1.148305085,-1.118644068,-1.127118644,-1.165254237,-1.177966102,-1.194915254,-1.322033898,-1.275423729,-1.398305085,-1.411016949,-1.394067797,-1.415254237,-1.521186441,-1.504237288,-1.512711864,-1.572033898,-1.610169492,-1.618644068,-1.622881356,-1.694915254,-1.699152542,-1.75,-1.779661017,-1.779661017,-1.826271186,-1.81779661,-1.796610169,-1.860169492,-1.894067797,-1.868644068,-1.940677966,-1.995762712,-1.961864407,-2.063559322,-2.156779661,-2.008474576,-2.097457627,-2.093220339,-2.203389831,-2.097457627,-2.220338983,-2.228813559,-2.084745763,-2.194915254,-2.330508475,-2.36440678,-2.449152542,-2.372881356
,-0.130801688,-0.172995781,-0.17721519,-0.227848101,-0.194092827,-0.240506329,-0.240506329,-0.312236287,-0.299578059,-0.308016878,-0.324894515,-0.303797468,-0.333333333,-0.371308017,-0.405063291,-0.421940928,-0.434599156,-0.383966245,-0.434599156,-0.510548523,-0.510548523,-0.493670886,-0.561181435,-0.582278481,-0.5907173,-0.641350211,-0.700421941,-0.611814346,-0.717299578,-0.637130802,-0.675105485,-0.717299578,-0.805907173,-0.742616034,-0.810126582,-0.852320675,-0.864978903,-0.894514768,-0.915611814,-0.966244726,-1,-1.033755274,-1.126582278,-1.143459916,-1.113924051,-1.122362869,-1.160337553,-1.172995781,-1.189873418,-1.316455696,-1.270042194,-1.392405063,-1.405063291,-1.388185654,-1.4092827,-1.514767932,-1.497890295,-1.506329114,-1.565400844,-1.603375527,-1.611814346,-1.616033755,-1.687763713,-1.691983122,-1.742616034,-1.772151899,-1.772151899,-1.818565401,-1.810126582,-1.789029536,-1.852320675,-1.886075949,-1.860759494,-1.932489451,-1.987341772,-1.953586498,-2.054852321,-2.147679325,-2,-2.088607595,-2.084388186,-2.194092827,-2.088607595,-2.210970464,-2.219409283,-2.075949367,-2.185654008,-2.320675105,-2.35443038,-2.438818565,-2.362869198
,-0.130252101,-0.172268908,-0.176470588,-0.226890756,-0.193277311,-0.239495798,-0.239495798,-0.31092437,-0.298319328,-0.306722689,-0.323529412,-0.302521008,-0.331932773,-0.369747899,-0.403361345,-0.420168067,-0.432773109,-0.382352941,-0.432773109,-0.508403361,-0.508403361,-0.491596639,-0.558823529,-0.579831933,-0.588235294,-0.638655462,-0.697478992,-0.609243697,-0.714285714,-0.634453782,-0.672268908,-0.714285714,-0.802521008,-0.743697479,-0.806722689,-0.848739496,-0.861344538,-0.890756303,-0.911764706,-0.962184874,-0.995798319,-1.029411765,-1.121848739,-1.138655462,-1.109243697,-1.117647059,-1.155462185,-1.168067227,-1.18487395,-1.31092437,-1.264705882,-1.386554622,-1.399159664,-1.382352941,-1.403361345,-1.508403361,-1.491596639,-1.5,-1.558823529,-1.596638655,-1.605042017,-1.609243697,-1.680672269,-1.68487395,-1.735294118,-1.764705882,-1.764705882,-1.81092437,-1.802521008,-1.781512605,-1.844537815,-1.878151261,-1.852941176,-1.924369748,-1.978991597,-1.945378151,-2.046218487,-2.138655462,-1.991596639,-2.079831933,-2.075630252,-2.18487395,-2.079831933,-2.201680672,-2.210084034,-2.067226891,-2.176470588,-2.31092437,-2.344537815,-2.428571429,-2.352941176
,-0.129707113,-0.171548117,-0.175732218,-0.225941423,-0.192468619,-0.238493724,-0.238493724,-0.309623431,-0.29707113,-0.305439331,-0.322175732,-0.30125523,-0.330543933,-0.368200837,-0.40167364,-0.418410042,-0.430962343,-0.380753138,-0.430962343,-0.506276151,-0.506276151,-0.489539749,-0.556485356,-0.577405858,-0.585774059,-0.635983264,-0.694560669,-0.606694561,-0.711297071,-0.631799163,-0.669456067,-0.711297071,-0.79916318,-0.740585774,-0.80334728,-0.845188285,-0.857740586,-0.887029289,-0.907949791,-0.958158996,-0.991631799,-1.025104603,-1.121338912,-1.133891213,-1.10460251,-1.112970711,-1.150627615,-1.163179916,-1.179916318,-1.305439331,-1.259414226,-1.380753138,-1.393305439,-1.376569038,-1.39748954,-1.50209205,-1.485355649,-1.493723849,-1.552301255,-1.589958159,-1.59832636,-1.60251046,-1.673640167,-1.677824268,-1.728033473,-1.757322176,-1.757322176,-1.80334728,-1.794979079,-1.774058577,-1.836820084,-1.870292887,-1.845188285,-1.916317992,-1.970711297,-1.937238494,-2.037656904,-2.129707113,-1.983263598,-2.071129707,-2.066945607,-2.175732218,-2.071129707,-2.192468619,-2.20083682,-2.058577406,-2.167364017,-2.30125523,-2.334728033,-2.418410042,-2.343096234
,-0.129166667,-0.170833333,-0.175,-0.225,-0.191666667,-0.2375,-0.2375,-0.308333333,-0.295833333,-0.304166667,-0.320833333,-0.3,-0.329166667,-0.366666667,-0.4,-0.416666667,-0.429166667,-0.379166667,-0.429166667,-0.504166667,-0.504166667,-0.4875,-0.554166667,-0.575,-0.583333333,-0.633333333,-0.691666667,-0.604166667,-0.708333333,-0.629166667,-0.666666667,-0.708333333,-0.795833333,-0.7375,-0.8,-0.841666667,-0.854166667,-0.883333333,-0.904166667,-0.954166667,-0.9875,-1.020833333,-1.116666667,-1.129166667,-1.1,-1.108333333,-1.145833333,-1.158333333,-1.175,-1.3,-1.254166667,-1.375,-1.3875,-1.370833333,-1.391666667,-1.495833333,-1.479166667,-1.4875,-1.545833333,-1.583333333,-1.591666667,-1.595833333,-1.666666667,-1.670833333,-1.720833333,-1.75,-1.75,-1.795833333,-1.7875,-1.766666667,-1.829166667,-1.8625,-1.8375,-1.908333333,-1.9625,-1.929166667,-2.029166667,-2.120833333,-1.975,-2.0625,-2.058333333,-2.166666667,-2.0625,-2.183333333,-2.191666667,-2.05,-2.158333333,-2.291666667,-2.325,-2.408333333,-2.333333333
,-0.128630705,-0.170124481,-0.174273859,-0.22406639,-0.190871369,-0.236514523,-0.236514523,-0.307053942,-0.294605809,-0.302904564,-0.319502075,-0.298755187,-0.32780083,-0.365145228,-0.398340249,-0.414937759,-0.427385892,-0.377593361,-0.427385892,-0.502074689,-0.502074689,-0.485477178,-0.55186722,-0.572614108,-0.580912863,-0.630705394,-0.68879668,-0.601659751,-0.705394191,-0.626556017,-0.663900415,-0.705394191,-0.79253112,-0.734439834,-0.796680498,-0.838174274,-0.850622407,-0.87966805,-0.900414938,-0.950207469,-0.98340249,-1.01659751,-1.112033195,-1.124481328,-1.095435685,-1.10373444,-1.141078838,-1.153526971,-1.170124481,-1.294605809,-1.248962656,-1.369294606,-1.381742739,-1.365145228,-1.385892116,-1.489626556,-1.473029046,-1.481327801,-1.539419087,-1.576763485,-1.585062241,-1.589211618,-1.659751037,-1.668049793,-1.713692946,-1.742738589,-1.742738589,-1.788381743,-1.780082988,-1.7593361,-1.821576763,-1.854771784,-1.829875519,-1.900414938,-1.954356846,-1.921161826,-2.020746888,-2.112033195,-1.966804979,-2.053941909,-2.049792531,-2.157676349,-2.053941909,-2.174273859,-2.182572614,-2.041493776,-2.149377593,-2.282157676,-2.315352697,-2.398340249,-2.323651452
,-0.128099174,-0.169421488,-0.173553719,-0.223140496,-0.190082645,-0.23553719,-0.23553719,-0.305785124,-0.29338843,-0.301652893,-0.318181818,-0.297520661,-0.326446281,-0.363636364,-0.396694215,-0.41322314,-0.425619835,-0.376033058,-0.425619835,-0.5,-0.5,-0.483471074,-0.549586777,-0.570247934,-0.578512397,-0.628099174,-0.685950413,-0.599173554,-0.702479339,-0.623966942,-0.661157025,-0.70661157,-0.789256198,-0.731404959,-0.79338843,-0.834710744,-0.847107438,-0.876033058,-0.896694215,-0.946280992,-0.983471074,-1.012396694,-1.107438017,-1.119834711,-1.090909091,-1.099173554,-1.136363636,-1.148760331,-1.165289256,-1.289256198,-1.247933884,-1.363636364,-1.376033058,-1.359504132,-1.380165289,-1.483471074,-1.466942149,-1.475206612,-1.533057851,-1.570247934,-1.578512397,-1.582644628,-1.652892562,-1.661157025,-1.70661157,-1.73553719,-1.73553719,-1.780991736,-1.772727273,-1.752066116,-1.814049587,-1.847107438,-1.82231405,-1.892561983,-1.946280992,-1.91322314,-2.012396694,-2.103305785,-1.958677686,-2.045454545,-2.041322314,-2.148760331,-2.045454545,-2.165289256,-2.173553719,-2.033057851,-2.140495868,-2.272727273,-2.305785124,-2.388429752,-2.314049587
