maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,death-ratio,mean-sugar,median-sugar,sd-sugar
30,30,460,0.363508488,0.58935107,35.778125,29,24.60604597
30,30,480,0.379662763,0.585205025,38.6787234,29,27.83247034
30,30,500,0.35606368,0.602451644,36.558,28,24.2262574
30,30,520,0.363140687,0.589033022,37.01875,29,25.77183237
30,30,540,0.355018074,0.584677847,34.74042553,28,24.13616555
30,30,560,0.364566436,0.60177096,36.05,29,24.89009877
30,30,580,0.367294804,0.596474686,34.47142857,28,24.10557728
30,30,600,0.36911468,0.588269288,35.34479167,28,24.97696277
30,30,620,0.362785127,0.584524796,35.65851064,29,24.83486208
30,30,640,0.375553016,0.601703992,35.489,28,25.04406285
30,30,660,0.35681099,0.587800054,36.24895833,29,24.57432172
30,30,680,0.368169317,0.596289897,35.61734694,28,24.90442415
30,30,700,0.361874483,0.584378882,37.07978723,30,25.63766149
30,30,720,0.363981403,0.601514423,34.522,28,23.74816817
30,30,740,0.349272546,0.587461461,35.34791667,28.5,23.71269192
30,30,760,0.352790904,0.595775877,34.19285714,28,23.44316035
30,30,780,0.365849519,0.58476223,37.49787234,29,26.06379892
30,30,800,0.367164872,0.601354805,35.385,29,24.23890054
30,30,820,0.369941174,0.587688037,36.85416667,29,25.65113635
30,30,840,0.357571522,0.595550282,34.3122449,28,23.38871796
30,30,860,0.361204694,0.584694053,36.80957447,29,25.32470526
30,30,880,0.366984508,0.601065467,35.244,28,24.18965902
30,30,900,0.37068533,0.587642637,36.53958333,29,25.67427507
30,30,920,0.356224264,0.584825747,37.23617021,30,25.30940739
30,30,940,0.362577148,0.601022929,35.095,29,23.84014109
30,30,960,0.368917643,0.587438678,36.90625,29,25.58996403
30,30,980,0.38360828,0.595004293,34.93163265,27,25.39426434
30,30,1000,0.366045034,0.584939189,38.06595745,30,26.78359437
35,0,20,0.379987908,0.239202658,82.7,83,57.71809896
35,0,40,0.377882646,0.311926606,85.425,75,57.94112286
35,0,60,0.467439192,0.339641434,72.63333333,54,62.20413814
35,0,80,0.473756492,0.345522388,62.575,44,59.54718903
35,0,100,0.461998856,0.354703415,69.94,51,61.46475051
35,0,120,0.421245434,0.382733813,58.55833333,46,46.34539598
35,0,140,0.430214361,0.412228797,60.83571429,45,47.89145562
35,0,160,0.459655072,0.418857343,61.85625,41,53.20872001
35,0,180,0.444245644,0.41309046,59.77222222,45,49.29988391
35,0,200,0.484143513,0.413638904,61.005,40.5,55.6381433
35,0,220,0.460483093,0.425484352,56.95909091,39,49.42253899
35,0,240,0.454533262,0.420835246,56.82916667,39,47.72375161
35,0,260,0.44557192,0.435860359,52.18846154,37,43.51628486
35,0,280,0.456623479,0.44394111,52.03928571,35.5,44.19330979
35,0,300,0.461650883,0.458008658,49.98,34,43.15802339
35,0,320,0.451247099,0.470493389,52.5125,39,43.63613979
35,0,340,0.459853988,0.482494365,47.11176471,34,40.9290253
35,0,360,0.474781877,0.499166898,46.83611111,33,41.99334509
35,0,380,0.459396126,0.53257432,42.57368421,32,37.04496793
35,0,400,0.477414222,0.535748676,45.7575,30,41.25097333
35,0,420,0.443542678,0.553712568,44.77857143,34.5,37.48706721
35,0,440,0.454149082,0.561336717,45.28409091,34,38.26908352
35,0,460,0.465772403,0.571825397,43.12826087,30,39.01877746
35,0,480,0.454162184,0.571320612,42.6,31,37.39936253
35,0,500,0.444540717,0.588760272,42.218,32.5,34.5692427
35,0,520,0.452965007,0.591601447,39.17115385,30,33.50805175
35,0,540,0.423839747,0.600732893,43.99259259,35,34.34075588
35,0,560,0.428601204,0.588436431,38.76785714,30,31.23297594
35,0,580,0.447850329,0.591479821,40.92931034,30,34.35495157
35,0,600,0.442566684,0.59369652,37.74,29,31.48260351
35,0,620,0.453715127,0.597878892,38.42741935,29,32.7039823
35,0,640,0.426862439,0.595685913,38.484375,29,31.25241383
35,0,660,0.424688796,0.59665795,34.35,26,27.94836313
35,0,680,0.440232924,0.595659516,38.71911765,31,31.45352959
35,0,700,0.4403801,0.601093871,36.24714286,26,30.18214245
35,0,720,0.427843728,0.593021207,36.32777778,27,28.96856107
35,0,740,0.420905881,0.599113505,35.64324324,27.5,28.1296009
35,0,760,0.446453468,0.607269599,33.77631579,25,28.54656584
35,0,780,0.444686431,0.60524659,33.83717949,26,28.50602535
35,0,800,0.444667685,0.610342539,35.405,26,29.52292294
35,0,820,0.439266917,0.617296661,33.73292683,25,27.69647344
35,0,840,0.432721085,0.623568928,32.53452381,25,26.39583614
35,0,860,0.45020225,0.630308571,32.18255814,24,27.30175316
35,0,880,0.436161665,0.638166321,32.68409091,25.5,26.41241515
35,0,900,0.446045183,0.644262154,31.42222222,24,26.37066905
35,0,920,0.442135307,0.655223634,31.44782609,23,25.75881048
35,0,940,0.441824369,0.673981069,31.96489362,24,25.94246607
35,0,960,0.457876651,0.677768876,31.503125,22,26.64672507
35,0,980,0.444858495,0.682838333,30.18367347,23,24.84088155
35,0,1000,0.433924295,0.697416186,29.047,22,23.10897695
35,5,20,0.471601615,0.237113402,74.3,58,69.9376414
35,5,40,0.503220859,0.249589491,65.2,35,64.19609382
35,5,60,0.425806581,0.281385281,69.05,50,54.15871997
35,5,80,0.48497827,0.3016,61.8375,46.5,56.16261285
35,5,100,0.45688237,0.326349206,69.54,49.5,59.83013328
35,5,120,0.458650463,0.358606557,56.05833333,36,49.5560621
35,5,140,0.478640069,0.376824034,59.46428571,43,52.80007231
35,5,160,0.455880441,0.398326664,61.30625,44.5,52.64429071
35,5,180,0.442963268,0.394056848,54.01111111,34,46.57666101
35,5,200,0.475342852,0.421496905,61.105,40,55.64590108
35,5,220,0.467008519,0.413227378,57.47727273,41.5,50.78906537
35,5,240,0.456897187,0.420805998,56.575,40,48.569695
35,5,260,0.477282512,0.417479939,52.22692308,35,47.46661544
35,5,280,0.406870454,0.424470402,52.39642857,40,39.79008524
35,5,300,0.458851591,0.440665702,51.63666667,34,45.46178507
35,5,320,0.462359492,0.460717264,54.003125,36.5,46.91127478
35,5,340,0.458872611,0.464681116,46.52941176,32,40.91211914
35,5,360,0.447724075,0.487822557,49.56944444,35,41.64200338
35,5,380,0.471496881,0.508095812,47.57631579,32,41.98324791
35,5,400,0.446678284,0.52232087,45.0125,32,38.12914795
35,5,420,0.452765941,0.543975834,45.89761905,33,39.35969
35,5,440,0.448999771,0.551200176,46.85909091,34,39.39263439
35,5,460,0.452541024,0.568372569,46.51086957,33,39.16311194
35,5,480,0.429245875,0.570444707,42.08333333,33,34.14651798
35,5,500,0.428245561,0.578415933,42.01,31,34.35418927
35,5,520,0.421982241,0.573916134,42.70576923,33,34.13743002
35,5,540,0.440303509,0.577730737,39.08333333,30,33.18753286
35,5,560,0.453231221,0.574872888,40.14464286,28.5,34.82615358
35,5,580,0.419655787,0.575733977,38.72413793,31,30.87648417
35,5,600,0.428388702,0.588309473,39.73333333,29,32.25227492
35,5,620,0.435157008,0.582086331,37.90806452,29,31.41930093
35,5,640,0.425218512,0.585640318,38.121875,29,30.65984037
35,5,660,0.417494269,0.584789449,36.81515152,28,29.1988486
35,5,680,0.440758776,0.584377638,38.71764706,29.5,32.13300297
35,5,700,0.427773982,0.600919399,38.59,29,31.18795598
35,5,720,0.426066843,0.593599615,37.16111111,28,29.76209122
35,5,740,0.424392265,0.592263644,35.74864865,27,28.86212029
35,5,760,0.426289713,0.59687199,36.11842105,27,29.03242797
35,5,780,0.434078167,0.596277738,36.21923077,28,29.56330671
35,5,800,0.431537438,0.600921805,34.04,26,27.88122313
35,5,820,0.437566333,0.60605905,34.97560976,25,28.96963827
35,5,840,0.437862995,0.598058154,32.93452381,24,27.68607863
35,5,860,0.443585404,0.60379585,32.24418605,24,27.05671878
35,5,880,0.4228941,0.616845272,33.12159091,25,26.27200827
35,5,900,0.426014832,0.618686869,32.96111111,25,26.34112741
35,5,920,0.423508931,0.631134495,32.18913043,25,25.40571961
35,5,940,0.434407769,0.642985381,32.36702128,23,26.19949633
35,5,960,0.431668334,0.651162791,29.55104167,22,23.7157634
35,5,980,0.442927098,0.662814494,31.53979592,23,25.8266684
35,5,1000,0.429189185,0.680849439,29.199,22.5,23.11899407
35,10,20,0.490033085,0.232323232,60.45,33,60.27784353
35,10,40,0.404459753,0.232993197,68.95,57,50.64555059
35,10,60,0.400873587,0.264444444,64.86666667,56,48.66818355
35,10,80,0.499238111,0.301639344,74.65,46.5,71.25264374
35,10,100,0.451660757,0.34086629,67.68,45,58.03097048
35,10,120,0.488972385,0.355242567,68.2,43,62.39931049
35,10,140,0.467211825,0.379250969,60.95714286,44,54.41670705
35,10,160,0.445784154,0.395176252,67.25,47.5,56.55931378
35,10,180,0.435578067,0.39246779,62.79444444,43.5,51.99147945
35,10,200,0.454450661,0.395301028,58.98,41.5,51.63633562
35,10,220,0.445908554,0.39437751,57.75,39,49.05747491
35,10,240,0.456562827,0.402895054,57.07916667,37,48.62595239
35,10,260,0.459188396,0.415296954,52.22692308,35,45.83509183
35,10,280,0.449727519,0.424431475,54.20714286,36,46.72737931
35,10,300,0.46186163,0.423243549,53.03,34.5,46.13527912
35,10,320,0.435191425,0.443070582,49.209375,34.5,40.5337033
35,10,340,0.44190116,0.446573563,48.73823529,33,40.76429488
35,10,360,0.459957934,0.470765068,48.64444444,32,43.33250624
35,10,380,0.455256159,0.493605783,49.47368421,32,42.99170739
35,10,400,0.438519405,0.514855356,46.7675,32,38.10115074
35,10,420,0.452802652,0.52485648,47.89761905,35,40.49563451
35,10,440,0.435076227,0.547616351,45.48181818,34.5,37.50146101
35,10,460,0.43685429,0.566128003,44.74782609,34,36.59680653
35,10,480,0.4429324,0.569986881,44.35833333,33,37.08435249
35,10,500,0.442140441,0.566357129,43.52,32,36.36826779
35,10,520,0.425005723,0.576331361,41.35576923,32,32.59221932
35,10,540,0.422527822,0.579427876,41.89074074,31,33.73306085
35,10,560,0.416321109,0.581674959,42.68214286,32,33.99977432
35,10,580,0.417553679,0.582679058,43.06206897,33,33.75257338
35,10,600,0.419379774,0.582316371,38.915,31,31.33311425
35,10,620,0.406964991,0.581442072,41.68387097,32.5,31.95908225
35,10,640,0.402903734,0.589391378,37.5921875,30,28.82847013
35,10,660,0.410694934,0.583775588,38.9530303,30,30.6395547
35,10,680,0.406810159,0.585347985,39.79558824,31,30.22094843
35,10,700,0.410351976,0.579682951,40.08857143,30,31.02323898
35,10,720,0.399538258,0.58938669,38.98611111,29.5,29.12196455
35,10,740,0.401828879,0.592426418,37.74459459,29,28.93305063
35,10,760,0.411034609,0.589025102,35.75394737,29,28.18176903
35,10,780,0.415357586,0.588753195,35.14871795,27,27.81542753
35,10,800,0.416771312,0.592912088,36.4825,27,29.20832247
35,10,820,0.407335488,0.594981502,36.1804878,27,27.65484296
35,10,840,0.409338019,0.596406502,37.3702381,28,28.5750138
35,10,860,0.410131849,0.601191979,35.23139535,27,27.0480311
35,10,880,0.425372529,0.604642033,34.38636364,26,27.61696887
35,10,900,0.412529396,0.609487143,34.15444444,26,26.71535643
35,10,920,0.425618499,0.61493987,32.08804348,24,25.53837856
35,10,940,0.417252939,0.623087309,31.6712766,24,25.2865879
35,10,960,0.422015826,0.635940129,30.77395833,23,24.60189699
35,10,980,0.431503069,0.643169583,31.04795918,24,25.26183105
35,10,1000,0.419541696,0.6626013,30.183,22,23.44468307
35,15,20,0.432220874,0.24742268,82.4,57.5,71.19609688
35,15,40,0.408141165,0.23857868,80.225,60,60.30711465
35,15,60,0.439003195,0.243087558,71.28333333,60.5,58.56738598
35,15,80,0.455681818,0.281561462,59.4,40,52.9111029
35,15,100,0.453373776,0.313346228,68.41,53,57.65065376
35,15,120,0.434198134,0.337751856,63.11666667,48.5,53.85963446
35,15,140,0.42875132,0.385249458,57.00714286,40,46.71011112
35,15,160,0.433844495,0.393411587,66.30625,47,54.69342767
35,15,180,0.470008997,0.400065963,61.75,39.5,57.76748568
35,15,200,0.442750297,0.395495495,63.075,39.5,53.21218902
35,15,220,0.471481982,0.402209052,57.47272727,35.5,52.75561111
35,15,240,0.424487071,0.404453144,54.35833333,37,43.73489857
35,15,260,0.428139069,0.419991135,54.93846154,38.5,45.91830144
35,15,280,0.417172646,0.414327002,58.66071429,38,46.0071199
35,15,300,0.433183424,0.418823078,55.66333333,36.5,45.32627892
35,15,320,0.462959826,0.439401935,52.690625,33,46.98396885
35,15,340,0.445859399,0.456690368,51.02647059,33,43.13417229
35,15,360,0.43503278,0.447788984,48.11388889,33,39.18829378
35,15,380,0.440676459,0.481877854,45.86578947,33,39.07722397
35,15,400,0.44728185,0.501470195,51.57,36.5,43.35902574
35,15,420,0.418889136,0.522531519,48.86190476,37.5,38.5812842
35,15,440,0.443570576,0.534470588,48.44318182,35.5,40.24703273
35,15,460,0.431844015,0.559771253,46.5,34,38.23949868
35,15,480,0.425551236,0.575010318,47.36041667,35,37.9585712
35,15,500,0.409953968,0.56451452,46.576,33.5,35.79596242
35,15,520,0.421660531,0.581360671,45.16538462,34,36.00240243
35,15,540,0.407887752,0.579733476,45.47777778,33,35.1963676
35,15,560,0.412813542,0.586821771,44.05714286,33,34.30365746
35,15,580,0.411587144,0.588240098,42.74310345,33,33.14714987
35,15,600,0.405197885,0.582161479,42.70166667,32,33.05531354
35,15,620,0.394460772,0.588328792,43.15967742,33,31.81680173
35,15,640,0.418126027,0.585740402,39.940625,30,31.6588264
35,15,660,0.407329899,0.587903567,41.60757576,32,31.92406968
35,15,680,0.397624796,0.583902239,39.55588235,31,29.84362476
35,15,700,0.382032414,0.584986772,38.30571429,31,27.93243886
35,15,720,0.385567144,0.589436844,39.45138889,31,29.28072127
35,15,740,0.396578396,0.586046512,40.55675676,31,30.22873146
35,15,760,0.392473054,0.583092659,37.60657895,29,28.737313
35,15,780,0.398468476,0.58787454,38.47692308,29,28.93085433
35,15,800,0.389077667,0.584354866,37.31875,29,27.8952923
35,15,820,0.392157051,0.589069049,38.97073171,29,28.59897659
35,15,840,0.384510767,0.587461051,38.03333333,29,27.61218458
35,15,860,0.391762363,0.595004923,36.05465116,28,26.69777455
35,15,880,0.384589043,0.598510017,34.43636364,26,25.10153299
35,15,900,0.399089924,0.607170656,33.73888889,25,25.51057359
35,15,920,0.404529607,0.603517492,33.57608696,26,25.62397956
35,15,940,0.400733735,0.614048059,34.66914894,26,26.23458735
35,15,960,0.412863257,0.618599415,32.48125,25,25.22221703
35,15,980,0.398497656,0.63254844,32.59795918,25,24.20548727
35,15,1000,0.411368907,0.641322314,33.217,24,25.37533879
35,20,20,0.404285714,0.210344828,68.25,47,56.45014102
35,20,40,0.379445334,0.245733788,62.425,54,42.82096749
35,20,60,0.473355284,0.26463964,88.58333333,66,77.73472746
35,20,80,0.462900925,0.274179983,81.0625,57.5,69.73318839
35,20,100,0.448632003,0.294195251,71.93,49.5,60.24767987
35,20,120,0.43830574,0.349121873,61.40833333,42,51.98391733
35,20,140,0.438310984,0.368326604,65.9,46.5,54.52005109
35,20,160,0.429386671,0.387841477,59.24375,40,49.84526332
35,20,180,0.42780045,0.369905956,65.34444444,41.5,53.07697817
35,20,200,0.426983895,0.383128834,63.335,43,51.30128541
35,20,220,0.425187892,0.388675096,51.57272727,34,42.72401805
35,20,240,0.420472414,0.398441428,61.475,43,49.03315632
35,20,260,0.406874966,0.402248738,60.14230769,40,46.15308314
35,20,280,0.426208203,0.410935857,55.40357143,36,44.53283579
35,20,300,0.418413357,0.423315259,58.66333333,42,45.84812053
35,20,320,0.429746545,0.421052632,55.40625,36,45.32160202
35,20,340,0.430784643,0.435725088,52.5,35.5,42.61839314
35,20,360,0.416671393,0.44660655,50.61388889,34,40.59067124
35,20,380,0.425108456,0.467808019,50.53947368,36,40.1860583
35,20,400,0.413944958,0.49498645,48.7125,33,38.59791888
35,20,420,0.415822453,0.512373381,49.36904762,36,38.58845332
35,20,440,0.427324375,0.534718885,49.60454545,35,39.62205246
35,20,460,0.439138312,0.546333144,46.79565217,34,39.16249571
35,20,480,0.413052556,0.56507869,42.92708333,32,33.06356401
35,20,500,0.404761001,0.561412487,46.134,35,35.23923454
35,20,520,0.420769072,0.5715672,46.63461538,33,36.69791741
35,20,540,0.402646929,0.575515512,46.02222222,35,34.92211672
35,20,560,0.389729953,0.576507092,45.15,34.5,33.52182425
35,20,580,0.392298432,0.585786375,44.54827586,35,33.13940952
35,20,600,0.398799461,0.584945366,43.69333333,33,33.09695307
35,20,620,0.390467129,0.580198639,45.28064516,34,33.04212731
35,20,640,0.385210386,0.587063932,42.4140625,32,31.00833533
35,20,660,0.396813936,0.57986363,43.19848485,33,32.34114905
35,20,680,0.38608886,0.581080132,43.21764706,33,31.76473226
35,20,700,0.393162691,0.587201078,40.89,31,30.52831257
35,20,720,0.381293424,0.582840625,40.20277778,31,29.29064926
35,20,740,0.36677992,0.58803462,40.58513514,32,28.52517433
35,20,760,0.388077371,0.585937019,40.55,31,29.77057863
35,20,780,0.381997954,0.59109817,40.86923077,31,29.72774756
35,20,800,0.377287259,0.589460288,42.00375,32,30.01420166
35,20,820,0.369897696,0.585784452,39.11097561,30,27.45036371
35,20,840,0.381580095,0.590315352,38.62142857,29,28.08355519
35,20,860,0.380236458,0.593443838,37.44534884,29,27.35240701
35,20,880,0.37818677,0.591286307,38.12613636,28,27.31185507
35,20,900,0.380693931,0.60320561,37.58333333,29,27.24589855
35,20,920,0.370016253,0.598588097,37.46630435,28,26.22467078
35,20,940,0.37256566,0.609836529,33.3287234,27,23.91388136
35,20,960,0.391635588,0.609419181,34.31979167,26,25.42835985
35,20,980,0.377757954,0.613459097,34.17040816,27,24.04652755
35,20,1000,0.394651385,0.622907605,32.414,25,23.65785912
35,25,20,0.443350831,0.193548387,57.15,34,58.36299747
35,25,40,0.402265576,0.201413428,79.45,65,59.77691433
35,25,60,0.413897509,0.216312057,69.81666667,51.5,57.03477728
35,25,80,0.475758172,0.239619377,71.5125,40,64.36368064
35,25,100,0.444075932,0.29632107,59.79,36,51.03896214
35,25,120,0.405250825,0.316136114,63.125,49,48.23690879
35,25,140,0.423265434,0.371273713,57.10714286,42,48.4068038
35,25,160,0.411762991,0.373857767,56.2875,38.5,43.87795932
35,25,180,0.420692771,0.403116531,65.92777778,46,51.05950418
35,25,200,0.414865217,0.395073277,67.145,51,53.30752702
35,25,220,0.394296094,0.39572341,56.35909091,37.5,42.63579604
35,25,240,0.412069159,0.405589124,58.67083333,38.5,47.74018753
35,25,260,0.404301248,0.399112564,62.8,45,47.46734704
35,25,280,0.419600179,0.399398108,58.27857143,37,47.15581856
35,25,300,0.410287544,0.409696006,57.26666667,39,44.08598571
35,25,320,0.419486988,0.421216563,59.01875,39,46.48301296
35,25,340,0.428048042,0.434020619,56.58235294,38.5,45.36163096
35,25,360,0.412891821,0.445492327,52.53055556,36,41.37341549
35,25,380,0.426010558,0.464566929,52.52368421,34.5,42.76606263
35,25,400,0.409136319,0.489987571,50.525,34,39.5650459
35,25,420,0.425079511,0.488636364,49.23095238,36,38.9030555
35,25,440,0.433250981,0.517074981,44.92954545,33,37.12071105
35,25,460,0.416650628,0.528124265,47.93043478,35.5,36.92251127
35,25,480,0.427784467,0.548622635,48.44583333,35,39.29994374
35,25,500,0.399533217,0.563296428,46.814,35,35.15837919
35,25,520,0.406675043,0.573401736,46.35576923,34,35.06963023
35,25,540,0.394613317,0.571836346,48.37222222,35,36.13077113
35,25,560,0.38969612,0.573755574,46.65,35,34.13787157
35,25,580,0.40368037,0.577486775,43.50862069,34,33.3628442
35,25,600,0.377306269,0.577906295,44.13333333,34,32.14811645
35,25,620,0.378835791,0.581190419,44.35806452,34,32.15829461
35,25,640,0.367414085,0.574517917,43.875,34,30.88273545
35,25,660,0.352695678,0.581019725,44.73030303,35,29.64616816
35,25,680,0.37030728,0.580745118,41.99705882,33,30.17513909
35,25,700,0.363140449,0.586101671,46.77285714,35,31.54679256
35,25,720,0.371350049,0.590005338,42.63333333,33,30.55497792
35,25,740,0.372982553,0.588460044,43.07837838,33,30.37878716
35,25,760,0.374100907,0.584693942,40.00263158,32,29.10980517
35,25,780,0.35977596,0.585877161,43.78974359,34,30.00011806
35,25,800,0.374574021,0.593238371,42.505,32,30.02848002
35,25,820,0.363176324,0.591060746,41.38170732,32,28.37812718
35,25,840,0.373359371,0.588351154,40.48452381,31,28.98751938
35,25,860,0.367271668,0.597619692,39.39651163,31,27.48659933
35,25,880,0.355561063,0.596467176,37.51363636,30,25.68652002
35,25,900,0.376485051,0.594061967,37.64555556,29,27.09161181
35,25,920,0.373291372,0.586895745,38.43913043,30,27.09216509
35,25,940,0.372249161,0.596973259,37.77234043,29,26.32158136
35,25,960,0.369966499,0.60039257,36.14583333,28,25.13976745
35,25,980,0.373593611,0.611625017,35.78265306,28,25.03061874
35,25,1000,0.37433524,0.614637655,33.567,27,23.49062197
35,30,20,0.417718447,0.223776224,61.8,41,51.72457423
35,30,40,0.377682927,0.227272727,71.75,55,53.46542137
35,30,60,0.418742903,0.214369847,68.5,49.5,56.54441782
35,30,80,0.418118649,0.253032929,83.65,63,66.05159088
35,30,100,0.4695903,0.303797468,66.39,43.5,60.9702519
35,30,120,0.401333462,0.32814238,64.525,51.5,48.06245281
35,30,140,0.424164562,0.357243319,65.86428571,51,52.10092733
35,30,160,0.449060035,0.361358124,71.3125,46.5,60.79361803
35,30,180,0.416729046,0.381241084,64.32222222,48,51.23029999
35,30,200,0.404768809,0.379211697,62.07,43,47.27451213
35,30,220,0.418554529,0.399098083,61.2,41.5,49.43900813
35,30,240,0.412347499,0.398928025,64.6625,43,50.02667332
35,30,260,0.414148851,0.403313609,58.16538462,39,45.30530872
35,30,280,0.410391842,0.411041622,62.34285714,44,48.3801807
35,30,300,0.388471976,0.409826122,60.10666667,41.5,44.01598169
35,30,320,0.409979001,0.412754816,53.3875,34.5,42.39018451
35,30,340,0.414014682,0.43055797,53.21470588,35,43.77703384
35,30,360,0.421341005,0.430276279,56.60833333,35,46.122695
35,30,380,0.406138381,0.444580714,51.55789474,34,40.31759557
35,30,400,0.397444615,0.462785028,53.0375,40.5,38.73631822
35,30,420,0.410780356,0.484200619,54.09761905,38,41.66650749
35,30,440,0.405789844,0.49910828,49.34545455,37,37.149562
35,30,460,0.408609742,0.515711869,50.22391304,36,38.44329035
35,30,480,0.407662082,0.530689222,47.90625,37,37.12521219
35,30,500,0.400406537,0.556838841,49.934,38,37.16751933
35,30,520,0.395069083,0.552563439,52.05576923,40,37.94736703
35,30,540,0.388410963,0.577698121,47.1,36,34.45274788
