"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:43:25:207 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar"
"20","15","color-agents-by-vision","480","1000","0.3586950051345542","N/A","0.5","N/A","1172.425","N/A","1115.5","N/A","739.7778493020672","N/A"
"20","15","color-agents-by-vision","500","1000","0.3645293068807733","N/A","0.498","N/A","1153.8273092369477","N/A","1065","N/A","747.314551314262","N/A"
"20","15","color-agents-by-vision","520","1000","0.35576369613216813","N/A","0.5019230769230769","N/A","1191.7701149425288","N/A","1084","N/A","754.6108171840242","N/A"
"20","15","color-agents-by-vision","540","1000","0.36145449046845035","N/A","0.4888888888888889","N/A","1130.4886363636363","N/A","1043","N/A","724.2410160299087","N/A"
"20","15","color-agents-by-vision","560","1000","0.3477505674222608","N/A","0.48928571428571427","N/A","1133.1058394160584","N/A","1046","N/A","694.1273329330512","N/A"
"20","15","color-agents-by-vision","580","1000","0.31595335479869885","N/A","0.4896551724137931","N/A","1218.3415492957747","N/A","1049.5","N/A","685.8719344700617","N/A"
"20","15","color-agents-by-vision","600","1000","0.32582165997671597","N/A","0.4666666666666667","N/A","1155.942857142857","N/A","1035","N/A","668.7857693799566","N/A"
"20","15","color-agents-by-vision","620","1000","0.29878358182329934","N/A","0.4806451612903226","N/A","1182.8691275167785","N/A","1042.5","N/A","625.6983166735588","N/A"
"20","15","color-agents-by-vision","640","1000","0.30282929066397385","N/A","0.4640625","N/A","1227.3400673400674","N/A","1025","N/A","664.8325146057637","N/A"
"20","15","color-agents-by-vision","660","1000","0.3219866521065524","N/A","0.4621212121212121","N/A","1171.8918032786885","N/A","1026","N/A","670.562498140819","N/A"
"20","15","color-agents-by-vision","680","1000","0.34152039357837916","N/A","0.4264705882352941","N/A","1178.2241379310344","N/A","1038.5","N/A","712.8583975216075","N/A"
"20","15","color-agents-by-vision","700","1000","0.28253758487217534","N/A","0.44857142857142857","N/A","1208.8025477707006","N/A","1008","N/A","609.8149506096895","N/A"
"20","15","color-agents-by-vision","720","1000","0.29222027841957454","N/A","0.44027777777777777","N/A","1178.1766561514196","N/A","950","N/A","617.3499923039151","N/A"
"20","15","color-agents-by-vision","740","1000","0.31383911628054073","N/A","0.46216216216216216","N/A","1111.2748538011697","N/A","969.5","N/A","613.2610016939435","N/A"
"20","15","color-agents-by-vision","760","1000","0.32396607947233164","N/A","0.4407894736842105","N/A","1140.5731343283583","N/A","1003","N/A","651.4661859925226","N/A"
"20","15","color-agents-by-vision","780","1000","0.3229875121900423","N/A","0.4641025641025641","N/A","1057.4447513812154","N/A","903.5","N/A","600.2134601707626","N/A"
"20","15","color-agents-by-vision","800","1000","0.32821128655791615","N/A","0.44375","N/A","1072.9126760563381","N/A","964","N/A","617.8253238343885","N/A"
"20","15","color-agents-by-vision","820","1000","0.34441807419978054","N/A","0.42804878048780487","N/A","1043.977207977208","N/A","904","N/A","633.3516960643674","N/A"
"20","15","color-agents-by-vision","840","1000","0.3354796494912446","N/A","0.44761904761904764","N/A","980.1622340425532","N/A","839","N/A","575.9447406449648","N/A"
"20","15","color-agents-by-vision","860","1000","0.338958271795728","N/A","0.4232558139534884","N/A","1016.532967032967","N/A","895.5","N/A","603.0071031118075","N/A"
"20","15","color-agents-by-vision","880","1000","0.3418468430199356","N/A","0.45681818181818185","N/A","961.5174129353234","N/A","775","N/A","577.8796101574136","N/A"
"20","15","color-agents-by-vision","900","1000","0.3321100475353713","N/A","0.42777777777777776","N/A","969.8155844155845","N/A","776","N/A","567.3741414826377","N/A"
"20","15","color-agents-by-vision","920","1000","0.36137303439758617","N/A","0.42934782608695654","N/A","937.3848101265822","N/A","756","N/A","597.5853177174145","N/A"
"20","15","color-agents-by-vision","940","1000","0.35854028162018053","N/A","0.4531914893617021","N/A","889.3497652582159","N/A","646.5","N/A","564.4174985509688","N/A"
"20","15","color-agents-by-vision","960","1000","0.3642365677417032","N/A","0.42916666666666664","N/A","900.254854368932","N/A","668","N/A","579.641491348051","N/A"
"20","15","color-agents-by-vision","980","1000","0.35364524491311805","N/A","0.4357142857142857","N/A","917.231850117096","N/A","1050","N/A","572.2072411902112","N/A"
"20","15","color-agents-by-vision","1000","1000","0.3686055948063032","N/A","0.429","N/A","890.4009324009324","N/A","677","N/A","578.7065198128453","N/A"
"20","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"20","20","color-agents-by-vision","20","1000","0.3023136520086645","N/A","0.75","N/A","1673.9333333333334","N/A","1860","N/A","948.825173318989","N/A"
"20","20","color-agents-by-vision","40","1000","0.3285316120789289","N/A","0.775","N/A","1819.6451612903227","N/A","2010","N/A","1106.413170215271","N/A"
"20","20","color-agents-by-vision","60","1000","0.28126983224877566","N/A","0.7","N/A","1677.4285714285713","N/A","1801","N/A","849.0606902625566","N/A"
"20","20","color-agents-by-vision","80","1000","0.30336278292644814","N/A","0.625","N/A","1665.5","N/A","1843.5","N/A","902.5754816080481","N/A"
"20","20","color-agents-by-vision","100","1000","0.2979086689592208","N/A","0.59","N/A","1668.9830508474577","N/A","1867","N/A","892.4456419556906","N/A"
"20","20","color-agents-by-vision","120","1000","0.3056362878820079","N/A","0.575","N/A","1528.5217391304348","N/A","1836","N/A","831.5665161873641","N/A"
"20","20","color-agents-by-vision","140","1000","0.3469884882676565","N/A","0.6071428571428571","N/A","1543.3294117647058","N/A","1733","N/A","942.3312579554431","N/A"
"20","20","color-agents-by-vision","160","1000","0.33696046534063057","N/A","0.60625","N/A","1553.8247422680413","N/A","1698","N/A","917.4247245495276","N/A"
"20","20","color-agents-by-vision","180","1000","0.36689825698987794","N/A","0.6","N/A","1379.8796296296296","N/A","1446.5","N/A","883.0909894546179","N/A"
"20","20","color-agents-by-vision","200","1000","0.3472357060139234","N/A","0.575","N/A","1396.3652173913044","N/A","1452","N/A","845.1045126941689","N/A"
"20","20","color-agents-by-vision","220","1000","0.36698899224027676","N/A","0.6318181818181818","N/A","1292.7769784172663","N/A","1274","N/A","830.4423218387591","N/A"
"20","20","color-agents-by-vision","240","1000","0.35063937184294136","N/A","0.5625","N/A","1361.0222222222221","N/A","1435","N/A","833.7476036947075","N/A"
"20","20","color-agents-by-vision","260","1000","0.41333310244339666","N/A","0.5846153846153846","N/A","1193.4013157894738","N/A","1183.5","N/A","867.5830418857859","N/A"
"20","20","color-agents-by-vision","280","1000","0.3694001178487535","N/A","0.6214285714285714","N/A","1240.0344827586207","N/A","1235.5","N/A","802.2553677630611","N/A"
"20","20","color-agents-by-vision","300","1000","0.3956693533009076","N/A","0.5833333333333334","N/A","1216.9942857142858","N/A","1147","N/A","842.98573430576","N/A"
"20","20","color-agents-by-vision","320","1000","0.35787863815632087","N/A","0.553125","N/A","1224.553672316384","N/A","1220","N/A","772.6138991499784","N/A"
"20","20","color-agents-by-vision","340","1000","0.37038757869693756","N/A","0.5852941176470589","N/A","1224.8341708542714","N/A","1239","N/A","799.307944120116","N/A"
"20","20","color-agents-by-vision","360","1000","0.4000384681125778","N/A","0.5861111111111111","N/A","1120.2938388625591","N/A","1109","N/A","787.6580288363923","N/A"
"20","20","color-agents-by-vision","380","1000","0.4102598357367223","N/A","0.5578947368421052","N/A","1121.1792452830189","N/A","1108","N/A","807.0716981859158","N/A"
"20","20","color-agents-by-vision","400","1000","0.39169089995188633","N/A","0.565","N/A","1129.929203539823","N/A","1098","N/A","780.6330105675825","N/A"
"20","20","color-agents-by-vision","420","1000","0.4339244620488211","N/A","0.6095238095238096","N/A","1034.43359375","N/A","1075.5","N/A","794.517061036954","N/A"
"20","20","color-agents-by-vision","440","1000","0.39835335614366857","N/A","0.5681818181818182","N/A","1098.84","N/A","1046","N/A","773.5821584184147","N/A"
"20","20","color-agents-by-vision","460","1000","0.38153908505144485","N/A","0.5521739130434783","N/A","1134.8346456692914","N/A","1103.5","N/A","764.4311715440016","N/A"
"20","20","color-agents-by-vision","480","1000","0.3601036765465946","N/A","0.5416666666666666","N/A","1183.246153846154","N/A","1085.5","N/A","758.4260022905338","N/A"
"20","20","color-agents-by-vision","500","1000","0.36718291290346083","N/A","0.534","N/A","1094.0823970037454","N/A","1031","N/A","712.2291918734016","N/A"
"20","20","color-agents-by-vision","520","1000","0.3716596840484403","N/A","0.5173076923076924","N/A","1073.4572490706319","N/A","1036","N/A","709.1475246977468","N/A"
"20","20","color-agents-by-vision","540","1000","0.35851667773967255","N/A","0.5055555555555555","N/A","1175.6117216117216","N/A","1095","N/A","746.8700346684345","N/A"
"20","20","color-agents-by-vision","560","1000","0.3774533029322111","N/A","0.49642857142857144","N/A","1140.974820143885","N/A","1051","N/A","765.432198582751","N/A"
"20","20","color-agents-by-vision","580","1000","0.331851447404111","N/A","0.46379310344827585","N/A","1180.1301115241636","N/A","1053","N/A","696.8738200474495","N/A"
"20","20","color-agents-by-vision","600","1000","0.3277975922842047","N/A","0.4666666666666667","N/A","1184.7035714285714","N/A","1023","N/A","694.1563157302559","N/A"
"20","20","color-agents-by-vision","620","1000","0.2814937967813714","N/A","0.45","N/A","1239.8136200716847","N/A","1038","N/A","627.3269038342432","N/A"
"20","20","color-agents-by-vision","640","1000","0.3011801105352527","N/A","0.4578125","N/A","1211.9795221843003","N/A","1023","N/A","650.561464242469","N/A"
"20","20","color-agents-by-vision","660","1000","0.3063109351019658","N/A","0.4484848484848485","N/A","1215.1722972972973","N/A","1028","N/A","667.1109637905976","N/A"
"20","20","color-agents-by-vision","680","1000","0.32824658544316887","N/A","0.4470588235294118","N/A","1194.5822368421052","N/A","1069","N/A","696.9524038847906","N/A"
"20","20","color-agents-by-vision","700","1000","0.31992354161368974","N/A","0.45571428571428574","N/A","1147.8495297805644","N/A","981","N/A","649.8127325240766","N/A"
"20","20","color-agents-by-vision","720","1000","0.32726155089396586","N/A","0.4388888888888889","N/A","1061.7689873417721","N/A","912","N/A","614.9710746484011","N/A"
"20","20","color-agents-by-vision","740","1000","0.3281504937049569","N/A","0.4608108108108108","N/A","1057.6217008797653","N/A","909","N/A","611.5734148595578","N/A"
"20","20","color-agents-by-vision","760","1000","0.29232260758011624","N/A","0.42105263157894735","N/A","1151.5375","N/A","948","N/A","596.1449234449756","N/A"
"20","20","color-agents-by-vision","780","1000","0.28581650455929514","N/A","0.4115384615384615","N/A","1190.8660436137072","N/A","1092","N/A","604.2452865969337","N/A"
"20","20","color-agents-by-vision","800","1000","0.3273739938863177","N/A","0.47375","N/A","1010.3192612137203","N/A","803","N/A","583.0001369703008","N/A"
"20","20","color-agents-by-vision","820","1000","0.30407441790986733","N/A","0.43658536585365854","N/A","1087.0949720670392","N/A","1080","N/A","584.363161638832","N/A"
"20","20","color-agents-by-vision","840","1000","0.3146893213216041","N/A","0.4238095238095238","N/A","1063.6039325842696","N/A","866","N/A","591.0427194457635","N/A"
"20","20","color-agents-by-vision","860","1000","0.3460271527293707","N/A","0.46511627906976744","N/A","958.5475","N/A","794.5","N/A","581.7907690838932","N/A"
"20","20","color-agents-by-vision","880","1000","0.3257175311081449","N/A","0.4431818181818182","N/A","973.5948717948718","N/A","713","N/A","561.7047866324612","N/A"
"20","20","color-agents-by-vision","900","1000","0.35271377696725453","N/A","0.4388888888888889","N/A","930.0405063291139","N/A","737","N/A","577.8390501672764","N/A"
"20","20","color-agents-by-vision","920","1000","0.37474685460157725","N/A","0.47391304347826085","N/A","867.5045871559633","N/A","686.5","N/A","571.5128722936172","N/A"
"20","20","color-agents-by-vision","940","1000","0.3487711274837969","N/A","0.4478723404255319","N/A","922.9881235154394","N/A","1025","N/A","569.563523236408","N/A"
"20","20","color-agents-by-vision","960","1000","0.34290614840487005","N/A","0.421875","N/A","946.8395061728395","N/A","715","N/A","574.218574849966","N/A"
"20","20","color-agents-by-vision","980","1000","0.36127643670579973","N/A","0.4530612244897959","N/A","854.5608108108108","N/A","571","N/A","549.2938979830539","N/A"
"20","20","color-agents-by-vision","1000","1000","0.3890412440838408","N/A","0.425","N/A","830.9223529411764","N/A","628","N/A","572.9794573798928","N/A"
"20","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"20","25","color-agents-by-vision","20","1000","0.2820957977207977","N/A","0.75","N/A","1998.7333333333333","N/A","2014","N/A","1131.599908263054","N/A"
"20","25","color-agents-by-vision","40","1000","0.375751459424929","N/A","0.75","N/A","1636.6666666666667","N/A","1961","N/A","1107.3335893762635","N/A"
"20","25","color-agents-by-vision","60","1000","0.27419582081918975","N/A","0.6833333333333333","N/A","1918.8536585365853","N/A","1971","N/A","948.9586282071419","N/A"
"20","25","color-agents-by-vision","80","1000","0.3250408298647147","N/A","0.7125","N/A","1684.982456140351","N/A","1886","N/A","967.598195297955","N/A"
"20","25","color-agents-by-vision","100","1000","0.33987286657774274","N/A","0.61","N/A","1459.360655737705","N/A","1101","N/A","889.7637894929733","N/A"
"20","25","color-agents-by-vision","120","1000","0.30261512979932936","N/A","0.5833333333333334","N/A","1718.057142857143","N/A","1875.5","N/A","917.150326459655","N/A"
"20","25","color-agents-by-vision","140","1000","0.34640719432767125","N/A","0.5857142857142857","N/A","1578.1341463414635","N/A","1708","N/A","959.3779847302443","N/A"
"20","25","color-agents-by-vision","160","1000","0.34294912748486756","N/A","0.60625","N/A","1522.8247422680413","N/A","1625","N/A","912.2705991360842","N/A"
"20","25","color-agents-by-vision","180","1000","0.3394016113370708","N/A","0.6111111111111112","N/A","1444.9545454545455","N/A","1537","N/A","855.848250142937","N/A"
"20","25","color-agents-by-vision","200","1000","0.36524513204450104","N/A","0.58","N/A","1400.9396551724137","N/A","1429","N/A","891.4727266797303","N/A"
"20","25","color-agents-by-vision","220","1000","0.36651590687156277","N/A","0.5909090909090909","N/A","1348.3461538461538","N/A","1491","N/A","863.8159769530522","N/A"
"20","25","color-agents-by-vision","240","1000","0.40544916204378567","N/A","0.575","N/A","1224.572463768116","N/A","1284.5","N/A","868.4596220600183","N/A"
"20","25","color-agents-by-vision","260","1000","0.3774335591009349","N/A","0.5884615384615385","N/A","1248.1437908496732","N/A","1225","N/A","822.9403429991355","N/A"
"20","25","color-agents-by-vision","280","1000","0.3107400710174979","N/A","0.5642857142857143","N/A","1399.107594936709","N/A","1415.5","N/A","759.9743088638144","N/A"
"20","25","color-agents-by-vision","300","1000","0.3765589652509047","N/A","0.59","N/A","1222.4180790960452","N/A","1252","N/A","807.6685408903932","N/A"
"20","25","color-agents-by-vision","320","1000","0.3943055349555925","N/A","0.584375","N/A","1175.711229946524","N/A","1180","N/A","810.4527289367052","N/A"
"20","25","color-agents-by-vision","340","1000","0.3608207113732287","N/A","0.5823529411764706","N/A","1246.2373737373737","N/A","1251","N/A","791.4473083186552","N/A"
"20","25","color-agents-by-vision","360","1000","0.36770868418608854","N/A","0.5944444444444444","N/A","1243.247663551402","N/A","1178.5","N/A","806.269004940565","N/A"
"20","25","color-agents-by-vision","380","1000","0.4059376459092653","N/A","0.5684210526315789","N/A","1089.9583333333333","N/A","1121.5","N/A","781.7305805591812","N/A"
"20","25","color-agents-by-vision","400","1000","0.40002655738419923","N/A","0.54","N/A","1101.912037037037","N/A","1096","N/A","777.591622743849","N/A"
"20","25","color-agents-by-vision","420","1000","0.37545361515770564","N/A","0.5547619047619048","N/A","1167.793991416309","N/A","1120","N/A","775.0882822676193","N/A"
"20","25","color-agents-by-vision","440","1000","0.3931499739947066","N/A","0.5477272727272727","N/A","1105.98755186722","N/A","1079","N/A","768.2967822903672","N/A"
