"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:21:32:982 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"30","20","1000","color-agents-by-vision","500","412","N/A","72.14181458725237","N/A","455.4781553398058","N/A","351","N/A","306.06666666666666","N/A","537.8039215686274","N/A","167","N/A","360","N/A","266.1204230265327","N/A","259.05057062746437","N/A","647.8644859813085","N/A","0","N/A","748.5","N/A","0","N/A","258.6606444118914","N/A","0","N/A","0","N/A","0","N/A"
"30","25","100","color-agents-by-vision","500","63","N/A","9.036086169169243","N/A","841.4603174603175","N/A","922","N/A","670.1052631578947","N/A","944.12","N/A","730","N/A","975","N/A","424.1543082334334","N/A","429.6644349567074","N/A","1279.1904761904761","N/A","0","N/A","1429","N/A","0","N/A","333.4751293646378","N/A","0","N/A","0","N/A","0","N/A"
"30","25","120","color-agents-by-vision","500","78","N/A","12.927178861252226","N/A","777.2820512820513","N/A","830.5","N/A","458.7391304347826","N/A","918.90625","N/A","544","N/A","916.5","N/A","425.6389013099019","N/A","402.2563265105248","N/A","1028.7037037037037","N/A","0","N/A","1368","N/A","0","N/A","613.0203795592653","N/A","0","N/A","0","N/A","0","N/A"
"30","25","140","color-agents-by-vision","500","95","N/A","15.521766286585809","N/A","724.6842105263158","N/A","805","N/A","549.9130434782609","N/A","892.6129032258065","N/A","619","N/A","891","N/A","405.9402008181946","N/A","345.42569653683415","N/A","1039.65625","N/A","0","N/A","1164","N/A","0","N/A","461.47062321312467","N/A","0","N/A","0","N/A","0","N/A"
"30","25","160","color-agents-by-vision","500","99","N/A","17.723146403709197","N/A","755.969696969697","N/A","827","N/A","509.39285714285717","N/A","959.2857142857143","N/A","454.5","N/A","935.5","N/A","455.559512661869","N/A","428.62339406206263","N/A","1094.7619047619048","N/A","0","N/A","1278","N/A","0","N/A","463.85120666868033","N/A","0","N/A","0","N/A","0","N/A"
"30","25","180","color-agents-by-vision","500","112","N/A","18.481354210948936","N/A","756.1071428571429","N/A","811","N/A","706.8709677419355","N/A","795.7435897435897","N/A","613","N/A","837","N/A","374.8387868524711","N/A","451.86733718908425","N/A","1092.4117647058824","N/A","0","N/A","1232","N/A","0","N/A","375.7787208701731","N/A","0","N/A","0","N/A","0","N/A"
"30","25","200","color-agents-by-vision","500","124","N/A","20.70319436129719","N/A","713.9596774193549","N/A","772.5","N/A","675.0666666666667","N/A","824.5689655172414","N/A","742.5","N/A","802","N/A","395.3753287380393","N/A","403.11001989875007","N/A","959.1764705882352","N/A","0","N/A","1108","N/A","0","N/A","481.7617131272411","N/A","0","N/A","0","N/A","0","N/A"
"30","25","220","color-agents-by-vision","500","125","N/A","23.838276709209676","N/A","667.56","N/A","687","N/A","599.0238095238095","N/A","780.1136363636364","N/A","571.5","N/A","760.5","N/A","427.42282076646626","N/A","450.147997157167","N/A","1043.0816326530612","N/A","0","N/A","1159","N/A","0","N/A","400.34442654287767","N/A","0","N/A","0","N/A","0","N/A"
"30","25","240","color-agents-by-vision","500","141","N/A","23.83460260519275","N/A","723.5957446808511","N/A","781","N/A","591.5254237288135","N/A","858.3555555555556","N/A","527","N/A","840","N/A","398.77953272679395","N/A","412.9555421567554","N/A","1066.3548387096773","N/A","0","N/A","1145","N/A","0","N/A","335.3482211111796","N/A","0","N/A","0","N/A","0","N/A"
"30","25","260","color-agents-by-vision","500","158","N/A","29.79873898914753","N/A","619.3544303797469","N/A","629.5","N/A","578.5964912280701","N/A","679.3272727272728","N/A","552","N/A","709","N/A","360.707333861892","N/A","412.33046143549643","N/A","952.3965517241379","N/A","0","N/A","1072.5","N/A","0","N/A","415.8345630747281","N/A","0","N/A","0","N/A","0","N/A"
"30","25","280","color-agents-by-vision","500","168","N/A","30.933932484123734","N/A","641.1190476190476","N/A","647","N/A","654.8484848484849","N/A","708.6333333333333","N/A","727","N/A","703","N/A","393.11497373638366","N/A","431.83855923589994","N/A","999.955223880597","N/A","0","N/A","1090","N/A","0","N/A","350.2564183149003","N/A","0","N/A","0","N/A","0","N/A"
"30","25","300","color-agents-by-vision","500","186","N/A","34.55100389571471","N/A","627.9301075268817","N/A","616","N/A","526.54","N/A","712.5147058823529","N/A","479","N/A","676","N/A","399.6359675137014","N/A","415.44457369227973","N/A","950.12","N/A","0","N/A","1082","N/A","0","N/A","393.9881312521578","N/A","0","N/A","0","N/A","0","N/A"
"30","25","320","color-agents-by-vision","500","190","N/A","37.34406367319791","N/A","601.4263157894737","N/A","590","N/A","558.1224489795918","N/A","661.2972972972973","N/A","523","N/A","650.5","N/A","374.8613984224181","N/A","426.85905183043934","N/A","1004.5342465753424","N/A","0","N/A","1084","N/A","0","N/A","286.2153949093322","N/A","0","N/A","0","N/A","0","N/A"
"30","25","340","color-agents-by-vision","500","205","N/A","36.70253372317605","N/A","638.990243902439","N/A","640","N/A","592.5636363636364","N/A","620.4166666666666","N/A","534","N/A","648.5","N/A","363.15585694158426","N/A","405.32503910311743","N/A","968.6923076923077","N/A","0","N/A","1073","N/A","0","N/A","307.1592309574843","N/A","0","N/A","0","N/A","0","N/A"
"30","25","360","color-agents-by-vision","500","211","N/A","40.74306482225886","N/A","571.8151658767772","N/A","590","N/A","535.4615384615385","N/A","552.1309523809524","N/A","523.5","N/A","630.5","N/A","349.16957291345864","N/A","396.2804404258962","N/A","928.7012987012987","N/A","0","N/A","1054","N/A","0","N/A","329.098492093615","N/A","0","N/A","0","N/A","0","N/A"
"30","25","380","color-agents-by-vision","500","228","N/A","42.89065998247835","N/A","540.6842105263158","N/A","567.5","N/A","520.3548387096774","N/A","569.1538461538462","N/A","490.5","N/A","597","N/A","331.3034910364278","N/A","379.40488262180406","N/A","841.2837837837837","N/A","0","N/A","1033","N/A","0","N/A","393.29596093033683","N/A","0","N/A","0","N/A","0","N/A"
"30","25","400","color-agents-by-vision","500","206","N/A","36.08106019205246","N/A","621.7961165048544","N/A","601","N/A","565.8979591836735","N/A","642.035294117647","N/A","505","N/A","628","N/A","331.6063331784868","N/A","401.6271502116295","N/A","984.6410256410256","N/A","0","N/A","1070.5","N/A","0","N/A","294.17138631893573","N/A","0","N/A","0","N/A","0","N/A"
"30","25","420","color-agents-by-vision","500","252","N/A","53.82611076828135","N/A","514.4444444444445","N/A","538.5","N/A","520.4814814814815","N/A","540.9464285714286","N/A","472.5","N/A","570","N/A","315.05775096487764","N/A","407.41808084539224","N/A","836.3229166666666","N/A","0","N/A","1024","N/A","0","N/A","378.56186297734376","N/A","0","N/A","0","N/A","0","N/A"
"30","25","440","color-agents-by-vision","500","251","N/A","47.03631227032848","N/A","576.7808764940239","N/A","548","N/A","610.046875","N/A","569.6442307692307","N/A","701","N/A","559.5","N/A","305.8580659358453","N/A","423.81478181722395","N/A","900.3636363636364","N/A","0","N/A","1001","N/A","0","N/A","282.7963810959529","N/A","0","N/A","0","N/A","0","N/A"
"30","25","460","color-agents-by-vision","500","250","N/A","47.659655743413786","N/A","562.836","N/A","539","N/A","506.75","N/A","573.4351851851852","N/A","469","N/A","553.5","N/A","305.3755512033131","N/A","403.8059188011537","N/A","912.22","N/A","0","N/A","1019.5","N/A","0","N/A","283.10320707930146","N/A","0","N/A","0","N/A","0","N/A"
"30","25","480","color-agents-by-vision","500","251","N/A","46.270293504453996","N/A","588.5737051792829","N/A","536","N/A","540.4705882352941","N/A","588.1666666666666","N/A","486.5","N/A","542","N/A","330.82499637499353","N/A","432.416280027751","N/A","878.7652173913043","N/A","0","N/A","1008","N/A","0","N/A","334.88671377088014","N/A","0","N/A","0","N/A","0","N/A"
"30","25","500","color-agents-by-vision","500","268","N/A","53.71881205611107","N/A","528.0037313432836","N/A","510.5","N/A","478.04285714285714","N/A","531.6875","N/A","424","N/A","536.5","N/A","324.3906410359559","N/A","402.41592555419527","N/A","861.1415094339623","N/A","0","N/A","991","N/A","0","N/A","312.00459211148205","N/A","0","N/A","0","N/A","0","N/A"
"30","25","520","color-agents-by-vision","500","282","N/A","55.6143052204576","N/A","534.9929078014185","N/A","514","N/A","513.675","N/A","513.198275862069","N/A","584","N/A","524.5","N/A","314.3082327745703","N/A","416.48310618335046","N/A","775.4558823529412","N/A","0","N/A","951.5","N/A","0","N/A","356.73143477654753","N/A","0","N/A","0","N/A","0","N/A"
"30","25","540","color-agents-by-vision","500","276","N/A","50.57252766857605","N/A","568.6485507246376","N/A","530.5","N/A","550.76","N/A","566.5299145299145","N/A","626","N/A","538","N/A","296.15006422511635","N/A","407.82333422970544","N/A","815.5075757575758","N/A","0","N/A","965.5","N/A","0","N/A","344.37006315907473","N/A","0","N/A","0","N/A","0","N/A"
"30","25","560","color-agents-by-vision","500","280","N/A","51.138770287516444","N/A","534.5035714285714","N/A","497","N/A","495.8076923076923","N/A","522.9837398373984","N/A","415.5","N/A","507","N/A","313.55067767831","N/A","398.8033942614124","N/A","782.2166666666667","N/A","0","N/A","956","N/A","0","N/A","353.0463864429038","N/A","0","N/A","0","N/A","0","N/A"
"30","25","580","color-agents-by-vision","500","276","N/A","49.86223779778742","N/A","570.177536231884","N/A","519.5","N/A","493.8333333333333","N/A","599.3275862068965","N/A","439","N/A","538.5","N/A","327.08994023712955","N/A","384.48677878240596","N/A","830.0833333333334","N/A","0","N/A","975","N/A","0","N/A","319.8453596212502","N/A","0","N/A","0","N/A","0","N/A"
"30","25","600","color-agents-by-vision","500","289","N/A","46.7382282428385","N/A","590.3079584775087","N/A","513","N/A","447.68831168831167","N/A","664.6949152542373","N/A","342","N/A","550.5","N/A","297.0857248133972","N/A","355.2712099558547","N/A","813.795918367347","N/A","0","N/A","948","N/A","0","N/A","311.17741358098624","N/A","0","N/A","0","N/A","0","N/A"
"30","25","620","color-agents-by-vision","500","288","N/A","44.45307285667879","N/A","587.8645833333334","N/A","509","N/A","511.9066666666667","N/A","600.4590163934427","N/A","620","N/A","511","N/A","313.2930660343846","N/A","327.29482621199537","N/A","801.1007194244604","N/A","0","N/A","947","N/A","0","N/A","317.63056872392576","N/A","0","N/A","0","N/A","0","N/A"
"30","25","640","color-agents-by-vision","500","291","N/A","44.53556850178546","N/A","618.7663230240549","N/A","515","N/A","425.6666666666667","N/A","669.5511811023622","N/A","345","N/A","520","N/A","290.7214852431481","N/A","350.5812794072384","N/A","833.5","N/A","0","N/A","972.5","N/A","0","N/A","301.90228070813606","N/A","0","N/A","0","N/A","0","N/A"
"30","25","660","color-agents-by-vision","500","315","N/A","47.71145611712808","N/A","592.3777777777777","N/A","508","N/A","467.752688172043","N/A","667.9389312977099","N/A","563","N/A","520","N/A","292.9094924729116","N/A","327.03520760180663","N/A","756.6666666666666","N/A","0","N/A","919","N/A","0","N/A","324.71843864175537","N/A","0","N/A","0","N/A","0","N/A"
"30","25","680","color-agents-by-vision","500","297","N/A","44.18227524262386","N/A","605.4040404040404","N/A","505","N/A","467.8395061728395","N/A","656.7459016393443","N/A","385","N/A","505","N/A","311.3294258815782","N/A","316.1174214696469","N/A","804.5448717948718","N/A","0","N/A","941","N/A","0","N/A","306.84320558265836","N/A","0","N/A","0","N/A","0","N/A"
"30","25","700","color-agents-by-vision","500","312","N/A","46.27709749836196","N/A","596.7884615384615","N/A","492.5","N/A","441.72","N/A","717.7547169811321","N/A","376","N/A","955","N/A","279.6468581130946","N/A","312.62266350897045","N/A","787.1111111111111","N/A","0","N/A","909","N/A","0","N/A","292.7263014860458","N/A","0","N/A","0","N/A","0","N/A"
"30","25","720","color-agents-by-vision","500","328","N/A","50.26514731312601","N/A","560.6524390243902","N/A","500","N/A","403.3152173913044","N/A","653.8376068376068","N/A","322","N/A","834","N/A","282.508190267263","N/A","285.01309580514067","N/A","765.0514285714286","N/A","0","N/A","844","N/A","0","N/A","258.307182997642","N/A","0","N/A","0","N/A","0","N/A"
"30","25","740","color-agents-by-vision","500","326","N/A","49.41573453448932","N/A","570.6840490797546","N/A","494","N/A","429.15533980582524","N/A","674.6521739130435","N/A","369","N/A","509","N/A","303.6767423894457","N/A","276.635996296554","N/A","750.5344827586207","N/A","0","N/A","886.5","N/A","0","N/A","304.02113644485684","N/A","0","N/A","0","N/A","0","N/A"
"30","25","760","color-agents-by-vision","500","322","N/A","47.504974339158466","N/A","570.6304347826087","N/A","476","N/A","405.75757575757575","N/A","678.741935483871","N/A","342","N/A","505","N/A","292.17799617206686","N/A","264.88446633373735","N/A","773.4814814814815","N/A","0","N/A","895.5","N/A","0","N/A","284.7393538921771","N/A","0","N/A","0","N/A","0","N/A"
"30","25","780","color-agents-by-vision","500","325","N/A","50.30224534099611","N/A","586.7876923076923","N/A","514","N/A","398.7070707070707","N/A","701.2764227642276","N/A","351","N/A","905","N/A","307.762705187937","N/A","299.2733358011113","N/A","755.7891891891892","N/A","0","N/A","895","N/A","0","N/A","319.70183781123706","N/A","0","N/A","0","N/A","0","N/A"
"30","25","800","color-agents-by-vision","500","364","N/A","58.961982343541855","N/A","517.5082417582418","N/A","436","N/A","394.30392156862746","N/A","635.1889763779527","N/A","319.5","N/A","824","N/A","268.63629905987733","N/A","275.2755540747599","N/A","698.0103092783505","N/A","0","N/A","816.5","N/A","0","N/A","291.06716262302217","N/A","0","N/A","0","N/A","0","N/A"
"30","25","820","color-agents-by-vision","500","375","N/A","63.21148870105222","N/A","494.6773333333333","N/A","405","N/A","356.6132075471698","N/A","580.0230769230769","N/A","264","N/A","424","N/A","272.20092616457373","N/A","269.82648646243143","N/A","661.4387755102041","N/A","0","N/A","801","N/A","0","N/A","312.3274766052379","N/A","0","N/A","0","N/A","0","N/A"
"30","25","840","color-agents-by-vision","500","371","N/A","63.67540522794235","N/A","496.7088948787062","N/A","418","N/A","373.7105263157895","N/A","552","N/A","262.5","N/A","445","N/A","290.3409263547506","N/A","286.97961741734923","N/A","677.2645502645503","N/A","0","N/A","812","N/A","0","N/A","311.13011894942423","N/A","0","N/A","0","N/A","0","N/A"
"30","25","860","color-agents-by-vision","500","392","N/A","69.83488853245277","N/A","488.26785714285717","N/A","424","N/A","327.4818181818182","N/A","611.2408759124088","N/A","214.5","N/A","787","N/A","271.41706732818193","N/A","281.5836654882796","N/A","665.7535545023696","N/A","0","N/A","789","N/A","0","N/A","305.2545166378076","N/A","0","N/A","0","N/A","0","N/A"
"30","25","880","color-agents-by-vision","500","390","N/A","68.9914206612368","N/A","477.89230769230767","N/A","411.5","N/A","313.13761467889907","N/A","559.2421875","N/A","186","N/A","425.5","N/A","272.23864353724343","N/A","278.342018865358","N/A","669.5","N/A","0","N/A","781.5","N/A","0","N/A","291.77690785836853","N/A","0","N/A","0","N/A","0","N/A"
"30","25","900","color-agents-by-vision","500","416","N/A","73.05219825884605","N/A","462.77884615384613","N/A","383.5","N/A","344.54237288135596","N/A","559.8627450980392","N/A","252.5","N/A","733","N/A","262.7975609062096","N/A","278.89941260773776","N/A","645.2600896860987","N/A","0","N/A","740","N/A","0","N/A","267.0391451109996","N/A","0","N/A","0","N/A","0","N/A"
"30","25","920","color-agents-by-vision","500","406","N/A","69.17530758873052","N/A","479.25615763546796","N/A","380.5","N/A","369.6356589147287","N/A","566.2727272727273","N/A","270","N/A","389","N/A","279.15768779671424","N/A","269.7485052450639","N/A","660.4508928571429","N/A","0","N/A","756","N/A","0","N/A","261.53847567669465","N/A","0","N/A","0","N/A","0","N/A"
"30","25","940","color-agents-by-vision","500","421","N/A","72.0984962704332","N/A","478.93586698337293","N/A","533","N/A","351.6818181818182","N/A","582.1986301369863","N/A","237.5","N/A","783","N/A","272.8208404147453","N/A","266.05456064403376","N/A","646.578947368421","N/A","0","N/A","758","N/A","0","N/A","262.51310621966826","N/A","0","N/A","0","N/A","0","N/A"
"30","25","960","color-agents-by-vision","500","400","N/A","68.06913085082563","N/A","491.17","N/A","458.5","N/A","376.0232558139535","N/A","587.8527607361963","N/A","526","N/A","474","N/A","272.3168382462639","N/A","277.76791611669756","N/A","676.1566820276498","N/A","0","N/A","746","N/A","0","N/A","260.9974516763194","N/A","0","N/A","0","N/A","0","N/A"
"30","25","980","color-agents-by-vision","500","448","N/A","81.93314764697823","N/A","423.9419642857143","N/A","301.5","N/A","298.37704918032784","N/A","510.0365853658537","N/A","168.5","N/A","326","N/A","253.5853427950379","N/A","263.7913492780097","N/A","634.8658008658009","N/A","0","N/A","711","N/A","0","N/A","218.1333142412132","N/A","0","N/A","0","N/A","0","N/A"
"30","25","1000","color-agents-by-vision","500","437","N/A","82.3660679358457","N/A","421.1807780320366","N/A","299","N/A","273.2432432432432","N/A","495.0232558139535","N/A","113","N/A","322.5","N/A","261.9462198868731","N/A","268.33471621063234","N/A","631.8256880733945","N/A","0","N/A","732.5","N/A","0","N/A","249.76517428655","N/A","0","N/A","0","N/A","0","N/A"
"35","0","100","color-agents-by-vision","500","65","N/A","13.069861443900411","N/A","738.3846153846154","N/A","779","N/A","701.9677419354839","N/A","810.2727272727273","N/A","692","N/A","955.5","N/A","474.5480294533573","N/A","617.5946568528262","N/A","1091.111111111111","N/A","6.166666666666667","N/A","1289","N/A","8","N/A","542.2264168956425","N/A","4.119061381755152","N/A","0","N/A","0","N/A"
