"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/29/2024 00:25:42:701 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","gini-index","survival-ratio"
"5","6","100","348","0.40056429623267076","0.99"
"7","6","200","228","0.3330928878522731","0.985"
"2","6","100","388","0.3307436883387463","0.96"
"4","6","100","372","0.3367138655192018","0.97"
"6","6","100","348","0.38048846324192703","0.97"
"3","6","100","360","0.39086458266504137","0.96"
"8","6","200","280","0.34548940070557577","0.975"
"5","6","100","352","0.3807281447569217","0.99"
"7","6","200","232","0.37001003601928345","0.985"
"2","6","100","392","0.33365156394650275","0.96"
"4","6","100","376","0.34282863452136914","0.97"
"6","6","100","352","0.3483448469738098","0.97"
"3","6","100","364","0.39519781921201735","0.96"
"5","6","100","356","0.37588034741059634","0.99"
"8","6","200","284","0.33696669102458665","0.975"
"2","6","100","396","0.3729159172212564","0.96"
"4","6","100","380","0.3520376473782025","0.97"
"6","6","100","356","0.33624267895596427","0.97"
"3","6","100","368","0.38586748124196807","0.96"
"7","6","200","236","0.3909163422166512","0.985"
"5","6","100","360","0.3607970420529887","0.99"
"2","6","100","400","0.36536049216582156","0.96"
"6","6","100","360","0.3402896584605039","0.97"
"8","6","200","288","0.3308005830422714","0.975"
"4","6","100","384","0.34934752566055216","0.97"
"3","6","100","372","0.3898457905606512","0.96"
"5","6","100","364","0.33846284985525515","0.99"
"7","6","200","240","0.4134055595574413","0.985"
"2","6","100","404","0.3835552105008723","0.96"
"4","6","100","388","0.3803849936420607","0.97"
"6","6","100","364","0.3713301397578696","0.97"
"3","6","100","376","0.39084636766469494","0.96"
"8","6","200","292","0.3343774118857741","0.975"
"5","6","100","368","0.32515538952837586","0.99"
"2","6","100","408","0.4003098466173652","0.96"
"6","6","100","368","0.35572418029772734","0.97"
"7","6","200","244","0.43357634814990803","0.985"
"4","6","100","392","0.4053581274320418","0.97"
"3","6","100","380","0.38336773151471637","0.96"
"1","6","100","48","0.21552053703493","1"
"8","6","200","296","0.33028762734011297","0.975"
"5","6","100","372","0.3360712038811358","0.99"
"4","6","100","396","0.42475127177778793","0.97"
"2","6","100","412","0.3931386332651672","0.96"
"6","6","100","372","0.3631610719889328","0.97"
"3","6","100","384","0.37540844934261397","0.96"
"7","6","200","248","0.433216999352547","0.985"
"6","6","100","376","0.3497334392569852","0.97"
"5","6","100","376","0.3312266737166523","0.99"
"8","6","200","300","0.34661725401683147","0.975"
"4","6","100","400","0.4473362690312484","0.97"
"2","6","100","416","0.4209850912370246","0.95"
"3","6","100","388","0.386188271604938","0.96"
"5","6","100","380","0.33867402234090416","0.99"
"4","6","100","404","0.4323304779083402","0.97"
"2","6","100","420","0.4007952264780908","0.94"
"6","6","100","380","0.3369179722746796","0.97"
"3","6","100","392","0.3820576193329339","0.96"
"8","6","200","304","0.36666741882347675","0.975"
"3","6","100","396","0.37580186625351875","0.96"
"5","6","100","384","0.34408632142049855","0.99"
"2","6","100","424","0.40140295999242076","0.94"
"6","6","100","384","0.3318572845314697","0.97"
"4","6","100","408","0.4318075441354729","0.97"
"1","6","100","52","0.21457925223801994","1"
"7","6","200","252","0.4541832140180005","0.985"
"7","6","200","256","0.46308371127811265","0.985"
"8","6","200","308","0.37505423802356647","0.975"
"2","6","100","428","0.3874985394249052","0.94"
"5","6","100","388","0.34081957610408464","0.99"
"3","6","100","400","0.4276593826043886","0.96"
"7","6","200","260","0.4440168775207514","0.985"
"8","6","200","312","0.3856499904541345","0.975"
"3","6","100","404","0.43533654366703467","0.96"
"2","6","100","432","0.3997276937511968","0.94"
"5","6","100","392","0.36742993819269687","0.98"
"4","6","100","412","0.42749214636520494","0.97"
"6","6","100","388","0.320691664870327","0.97"
"3","6","100","408","0.4241775334526548","0.96"
"2","6","100","436","0.38615081320847744","0.94"
"4","6","100","416","0.40671352508121206","0.97"
"5","6","100","396","0.36895610128363354","0.98"
"7","6","200","264","0.434398474050786","0.985"
"8","6","200","316","0.4041926419397733","0.975"
"6","6","100","392","0.3320889364125567","0.97"
"3","6","100","412","0.44001086908177117","0.96"
"2","6","100","440","0.4164512721661629","0.94"
"5","6","100","400","0.372219147232866","0.98"
"4","6","100","420","0.4066369146220256","0.97"
"7","6","200","268","0.41136002195088495","0.985"
"6","6","100","396","0.3375775339411949","0.97"
"8","6","200","320","0.4206647419858431","0.975"
"3","6","100","416","0.4474462229283575","0.96"
"4","6","100","424","0.38897596353823005","0.97"
"2","6","100","444","0.3959155657431275","0.94"
"5","6","100","404","0.39065638257223195","0.98"
"6","6","100","400","0.3638375177437162","0.97"
"7","6","200","272","0.4053445885019816","0.985"
"3","6","100","420","0.4384791260265395","0.96"
"4","6","100","428","0.36108517984506394","0.97"
"2","6","100","448","0.3680601048797239","0.94"
"5","6","100","408","0.3943492900377344","0.98"
"8","6","200","324","0.4240719216680758","0.975"
"6","6","100","404","0.3748665150164249","0.97"
"1","6","100","56","0.21295294117647046","1"
"3","6","100","424","0.41994310218055664","0.96"
"4","6","100","432","0.350214847868333","0.97"
"2","6","100","452","0.3531242260691422","0.94"
"7","6","200","276","0.38393395723905843","0.985"
"5","6","100","412","0.4106496594476732","0.98"
"6","6","100","408","0.40369468781122","0.97"
"8","6","200","328","0.44773776815939503","0.975"
"2","6","100","456","0.3637683702566352","0.94"
"3","6","100","428","0.42263497306074255","0.96"
"4","6","100","436","0.3568642823356898","0.97"
"5","6","100","416","0.4076483110589902","0.98"
"7","6","200","280","0.3765195630072043","0.985"
"6","6","100","412","0.4288200462469636","0.97"
"3","6","100","432","0.4048894497787821","0.96"
"2","6","100","460","0.35875983539380674","0.94"
"4","6","100","440","0.33768460219716007","0.97"
"8","6","200","332","0.4443883661922998","0.975"
"5","6","100","420","0.42389125619807466","0.98"
"6","6","100","416","0.453604987056346","0.97"
"3","6","100","436","0.4000323834196892","0.96"
"2","6","100","464","0.35454105647217726","0.94"
"7","6","200","284","0.3590837670346893","0.985"
"4","6","100","444","0.33950966669640953","0.97"
"5","6","100","424","0.40818822606902067","0.98"
"6","6","100","420","0.4414840961132721","0.97"
"8","6","200","336","0.4497116814873824","0.975"
"3","6","100","440","0.3989167157187356","0.96"
"2","6","100","468","0.3601072939118835","0.94"
"4","6","100","448","0.3337327087153724","0.97"
"7","6","200","288","0.3437282306793803","0.985"
"5","6","100","428","0.39740324845812963","0.98"
"6","6","100","424","0.4300835268663866","0.97"
"3","6","100","444","0.3987172036977662","0.96"
"4","6","100","452","0.33727707245186067","0.97"
"8","6","200","340","0.4206134767790414","0.975"
"5","6","100","432","0.429009869587119","0.98"
"7","6","200","292","0.33642053801153715","0.985"
"6","6","100","428","0.4256934247229605","0.97"
"1","6","100","60","0.2117832584578711","1"
"3","6","100","448","0.374163116250761","0.96"
"4","6","100","456","0.3231248871736574","0.97"
"5","6","100","436","0.4253078865257609","0.98"
"6","6","100","432","0.4146663724913656","0.97"
"8","6","200","344","0.41005270171083696","0.975"
"3","6","100","452","0.36435565509379725","0.96"
"4","6","100","460","0.3243825740995816","0.97"
"7","6","200","296","0.33183046646292014","0.985"
"5","6","100","440","0.4403991671321925","0.98"
"6","6","100","436","0.39446600144180194","0.97"
"3","6","100","456","0.3505725856922783","0.96"
"4","6","100","464","0.3333514974621305","0.97"
"7","6","200","300","0.34948823486764574","0.985"
"5","6","100","444","0.43075539059538404","0.98"
"8","6","200","348","0.39737958161678416","0.975"
"6","6","100","440","0.37637288228663673","0.97"
"3","6","100","460","0.34451786990295724","0.96"
"4","6","100","468","0.3589556766997948","0.97"
"5","6","100","448","0.4166897778313689","0.98"
"3","6","100","464","0.34859956791390206","0.96"
"6","6","100","444","0.3581048834979748","0.97"
"7","6","200","304","0.3657708416520672","0.985"
"8","6","200","352","0.3888101275673996","0.975"
"4","6","100","472","0.40057206040716703","0.97"
"5","6","100","452","0.40219996833771604","0.98"
"3","6","100","468","0.35279158880583744","0.96"
"2","6","100","472","0.364970268357676","0.94"
"1","6","100","64","0.24388561930005842","1"
"6","6","100","448","0.35098042039471905","0.97"
"7","6","200","308","0.38042257230128623","0.985"
"5","6","100","456","0.4042944980587427","0.98"
"8","6","200","356","0.3900444977878795","0.975"
"4","6","100","476","0.40707111714460564","0.97"
"3","6","100","472","0.361208476228902","0.96"
"2","6","100","476","0.35655789112782965","0.94"
"6","6","100","452","0.35182746682883137","0.97"
"5","6","100","460","0.38819059941802997","0.98"
"3","6","100","476","0.35195519446956974","0.96"
"4","6","100","480","0.40605860674913385","0.97"
"2","6","100","480","0.3720333434341248","0.94"
"6","6","100","456","0.3464382124175939","0.97"
"8","6","200","360","0.367633188291475","0.975"
"7","6","200","312","0.3832866183924135","0.985"
"3","6","100","480","0.35531239896540573","0.96"
"5","6","100","464","0.37021768535065785","0.98"
"4","6","100","484","0.3985985163442401","0.97"
"2","6","100","484","0.37442150359858534","0.94"
"6","6","100","460","0.3422468804348545","0.97"
"8","6","200","364","0.3576474903783299","0.975"
"7","6","200","316","0.38142198113345427","0.985"
"3","6","100","484","0.3779645063714765","0.96"
"5","6","100","468","0.3749020386692289","0.98"
"4","6","100","488","0.42353951890034375","0.97"
"6","6","100","464","0.3395219109012917","0.97"
"3","6","100","488","0.3914633015368308","0.96"
"5","6","100","472","0.3638535539085561","0.98"
"8","6","200","368","0.3598833414319289","0.975"
"4","6","100","492","0.42319844885076957","0.97"
"6","6","100","468","0.3349974166840074","0.97"
"7","6","200","320","0.37668443254250966","0.985"
"3","6","100","492","0.3876332325803373","0.96"
"5","6","100","476","0.3550479353292841","0.98"
"6","6","100","472","0.33165004040758195","0.97"
"4","6","100","496","0.4012038599285119","0.97"
"3","6","100","496","0.3936185764243703","0.96"
"8","6","200","372","0.3604142311589122","0.975"
"7","6","200","324","0.3753985447726993","0.985"
"5","6","100","480","0.37500106781934184","0.98"
"6","6","100","476","0.3570577735706263","0.97"
"4","6","100","500","0.3883376976311762","0.97"
"1","6","100","68","0.27198759933630257","1"
"3","6","100","500","0.39350636766334457","0.96"
"5","6","100","484","0.3695519473454408","0.98"
"4","6","100","504","0.37843905102344266","0.97"
"6","6","100","480","0.3849470204658958","0.97"
"7","6","200","328","0.3838710071550957","0.985"
"8","6","200","376","0.353550595390732","0.975"
"3","6","100","504","0.38820437386646406","0.96"
"5","6","100","488","0.3530273724097358","0.98"
"6","6","100","484","0.38441461220423817","0.97"
"4","6","100","508","0.36059832860621366","0.97"
"7","6","200","332","0.38745896137934016","0.985"
"3","6","100","508","0.3864034801167297","0.96"
"8","6","200","380","0.3486370795954343","0.975"
"5","6","100","492","0.3674925240905746","0.98"
"6","6","100","488","0.40925208281259046","0.97"
"4","6","100","512","0.3485697986164448","0.97"
"3","6","100","512","0.39065791537806466","0.96"
"7","6","200","336","0.3942209181170966","0.985"
"2","6","100","488","0.38922425047587234","0.94"
"5","6","100","496","0.38527284182605026","0.98"
"4","6","100","516","0.3403849667232155","0.97"
"6","6","100","492","0.4523405138184397","0.97"
"8","6","200","384","0.3526426855662169","0.975"
"3","6","100","516","0.39983678034972364","0.96"
"5","6","100","500","0.4048340555580243","0.98"
"6","6","100","496","0.44591972864727164","0.97"
"2","6","100","492","0.3868519885464915","0.94"
"4","6","100","520","0.34832202707617516","0.97"
"7","6","200","340","0.40008234672929105","0.985"
"3","6","100","520","0.39464390773959607","0.96"
"8","6","200","388","0.366273273971927","0.975"
"2","6","100","496","0.3983221219237246","0.94"
"5","6","100","504","0.42587445377969835","0.98"
"4","6","100","524","0.3451907654480593","0.97"
"6","6","100","500","0.4458907132286551","0.97"
"7","6","200","344","0.39675058995297363","0.985"
"3","6","100","524","0.3695691376405144","0.96"
"1","6","100","72","0.32481782115007524","1"
"5","6","100","508","0.4074189876969842","0.98"
"2","6","100","500","0.38219610095902073","0.94"
"8","6","200","392","0.36886754824134876","0.975"
"6","6","100","504","0.4382576270258517","0.97"
"4","6","100","528","0.3636472288113787","0.97"
"3","6","100","528","0.36180374277910704","0.96"
"5","6","100","512","0.39322401256702755","0.98"
"2","6","100","504","0.3879142850933432","0.94"
"7","6","200","348","0.4052754033978677","0.985"
"6","6","100","508","0.43642740090773446","0.97"
"4","6","100","532","0.3569649455225807","0.97"
"8","6","200","396","0.386819286947657","0.975"
"3","6","100","532","0.3428143798503009","0.96"
"5","6","100","516","0.3926625570136522","0.98"
"2","6","100","508","0.3906400204486477","0.94"
"4","6","100","536","0.3577157726978433","0.97"
"6","6","100","512","0.41174145552838737","0.97"
"7","6","200","352","0.4102426274623291","0.98"
"3","6","100","536","0.3308347575006143","0.96"
"8","6","200","400","0.4001202379581437","0.97"
"5","6","100","520","0.3888173606329524","0.98"
"2","6","100","512","0.37255458820243037","0.94"
"6","6","100","516","0.413996311553599","0.97"
"4","6","100","540","0.34716897181751927","0.97"
"3","6","100","540","0.3226167639038621","0.96"
"7","6","200","356","0.40514176531851165","0.98"
"2","6","100","516","0.3885722810273424","0.94"
"5","6","100","524","0.3895253792881853","0.98"
"4","6","100","544","0.36625824300020643","0.97"
"8","6","200","404","0.4247007415121735","0.97"
"6","6","100","520","0.40101267404821317","0.97"
"1","6","100","76","0.39830359842757784","1"
"3","6","100","544","0.33918855025733213","0.96"
"2","6","100","520","0.40150614675576624","0.94"
"5","6","100","528","0.3953292594333574","0.98"
"4","6","100","548","0.37090633561515984","0.97"
"6","6","100","524","0.37454263368644886","0.97"
"7","6","200","360","0.3909741894869375","0.98"
"8","6","200","408","0.41570691459632103","0.97"
"3","6","100","548","0.33949313819290805","0.96"
"2","6","100","524","0.39871113951296255","0.94"
"5","6","100","532","0.3880380339567719","0.98"
"4","6","100","552","0.3841205616194409","0.97"
"6","6","100","528","0.3763245174196346","0.97"
"3","6","100","552","0.354411407641601","0.96"
"7","6","200","364","0.3737322903498248","0.98"
"2","6","100","528","0.4185976529688557","0.94"
"8","6","200","412","0.4178211769955866","0.97"
"4","6","100","556","0.40536042977612285","0.96"
"6","6","100","532","0.35843328707375083","0.97"
"5","6","100","536","0.39757528293484434","0.98"
"3","6","100","556","0.38606656830317565","0.96"
"2","6","100","532","0.39702871156227243","0.94"
"6","6","100","536","0.3479385171520562","0.97"
"7","6","200","368","0.37253587612576544","0.98"
"4","6","100","560","0.4139559510432503","0.96"
"5","6","100","540","0.4013127468989874","0.98"
"8","6","200","416","0.42941641335136455","0.97"
"2","6","100","536","0.3900701777886928","0.94"
"3","6","100","560","0.3814089929570062","0.96"
"1","6","100","80","0.458705869433921","1"
"6","6","100","540","0.3438566252643749","0.97"
"4","6","100","564","0.400457388856782","0.96"
"7","6","200","372","0.36201674338332923","0.98"
"5","6","100","544","0.40957203777033213","0.98"
"3","6","100","564","0.4088865657543082","0.96"
"2","6","100","540","0.40908402818755046","0.94"
"8","6","200","420","0.4172427346222917","0.97"
"6","6","100","544","0.34165047396295667","0.97"
"4","6","100","568","0.3926382946210269","0.96"
"5","6","100","548","0.40750145377011054","0.98"
"3","6","100","568","0.4147180231250283","0.96"
"2","6","100","544","0.4004845417201867","0.94"
"7","6","200","376","0.3560024467437013","0.98"
"6","6","100","548","0.3402781046828499","0.97"
"4","6","100","572","0.4212714026653171","0.96"
"8","6","200","424","0.41347859503247775","0.97"
"3","6","100","572","0.41994974059662754","0.96"
"5","6","100","552","0.4031823172306896","0.98"
"2","6","100","548","0.37986954025681885","0.94"
"6","6","100","552","0.34584728210521687","0.97"
"4","6","100","576","0.4170394192677725","0.96"
"7","6","200","380","0.3526079380604439","0.98"
"3","6","100","576","0.4293820923868166","0.96"
"5","6","100","556","0.39267681594930964","0.98"
"2","6","100","552","0.36115770954646376","0.94"
"8","6","200","428","0.40600078430092473","0.97"
"1","6","100","84","0.4964333212428971","1"
"6","6","100","556","0.3623965575190908","0.97"
"4","6","100","580","0.40309566198327684","0.96"
"3","6","100","580","0.4200698264917479","0.96"
"5","6","100","560","0.3970698228844811","0.98"
"2","6","100","556","0.369508293709052","0.94"
"7","6","200","384","0.3649559221589892","0.98"
"6","6","100","560","0.3522598426570374","0.97"
"8","6","200","432","0.40960530363810765","0.97"
"4","6","100","584","0.3756113003231157","0.96"
"3","6","100","584","0.42986002279526986","0.96"
"2","6","100","560","0.3586823797478348","0.93"
